timestamp,label
865492_2022-07-08_09:45:00.000000,3
865492_2022-07-08_11:45:00.000000,3
865492_2022-07-08_07:45:00.000000,3
865492_2022-07-08_11:30:00.000000,3
865492_2022-07-08_10:45:00.000000,3
865492_2022-07-08_06:45:00.000000,3
876494_2022-11-18_11:30:00.000000,3
876494_2022-11-18_07:00:00.000000,3
876494_2022-11-18_07:30:00.000000,3
876494_2022-11-18_10:15:00.000000,3
876494_2022-11-18_14:00:00.000000,3
862616_2022-05-31_09:45:00.000000,3
862616_2022-05-31_07:30:00.000000,3
862616_2022-05-31_08:00:00.000000,3
862616_2022-05-31_14:45:00.000000,3
862616_2022-05-31_11:45:00.000000,3
862616_2022-05-31_10:45:00.000000,3
862616_2022-05-31_09:15:00.000000,3
862616_2022-05-31_12:30:00.000000,3
862616_2022-05-31_13:15:00.000000,3
874788_2022-11-16_13:15:00.000000,3
866080_2022-07-16_10:00:00.000000,3
866080_2022-07-16_18:30:00.000000,3
866080_2022-07-16_12:00:00.000000,3
864836_2022-06-17_13:00:00.000000,3
864836_2022-06-17_07:15:00.000000,3
864836_2022-06-17_07:30:00.000000,3
864836_2022-06-17_09:45:00.000000,3
864836_2022-06-17_13:45:00.000000,3
867632_2022-08-03_18:00:00.000000,3
867632_2022-08-03_10:15:00.000000,3
867632_2022-08-03_09:45:00.000000,3
867632_2022-08-03_16:30:00.000000,3
867632_2022-08-03_17:15:00.000000,2
867632_2022-08-03_16:45:00.000000,3
867632_2022-08-03_17:00:00.000000,2
867892_2022-08-11_18:45:00.000000,3
871996_2022-09-21_13:30:00.000000,3
871996_2022-09-21_10:00:00.000000,3
871996_2022-09-21_11:30:00.000000,3
871996_2022-09-21_13:45:00.000000,3
871996_2022-09-21_12:45:00.000000,3
871996_2022-09-21_08:45:00.000000,3
873260_2022-09-30_13:15:00.000000,3
873260_2022-09-30_15:15:00.000000,3
873260_2022-09-30_07:00:00.000000,3
873260_2022-09-30_10:00:00.000000,3
873260_2022-09-30_14:30:00.000000,3
874262_2022-10-16_08:00:00.000000,3
873288_2022-10-08_13:30:00.000000,3
874294_2022-10-24_07:45:00.000000,3
868146_2022-08-19_09:00:00.000000,3
868146_2022-08-19_19:00:00.000000,3
868146_2022-08-19_14:30:00.000000,3
865396_2022-07-06_07:15:00.000000,3
865396_2022-07-06_18:15:00.000000,3
865396_2022-07-06_06:45:00.000000,3
865504_2022-07-11_08:45:00.000000,3
876498_2022-11-19_12:45:00.000000,3
876498_2022-11-19_13:00:00.000000,2
876498_2022-11-19_14:15:00.000000,3
872000_2022-09-22_14:45:00.000000,3
872000_2022-09-22_07:15:00.000000,3
867896_2022-08-12_11:15:00.000000,3
866846_2022-07-27_14:30:00.000000,3
874266_2022-10-17_12:45:00.000000,3
867636_2022-08-04_13:15:00.000000,3
866088_2022-07-18_16:45:00.000000,3
866088_2022-07-18_14:30:00.000000,3
866088_2022-07-18_17:45:00.000000,3
866088_2022-07-18_08:15:00.000000,3
866088_2022-07-18_06:30:00.000000,3
866088_2022-07-18_15:45:00.000000,3
873264_2022-10-01_09:30:00.000000,3
873264_2022-10-01_08:45:00.000000,3
873264_2022-10-01_07:45:00.000000,3
873264_2022-10-01_10:45:00.000000,3
873264_2022-10-01_06:45:00.000000,3
867640_2022-08-05_06:30:00.000000,3
867640_2022-08-05_13:00:00.000000,3
867640_2022-08-05_16:30:00.000000,3
867640_2022-08-05_18:00:00.000000,3
867640_2022-08-05_07:00:00.000000,2
867640_2022-08-05_10:45:00.000000,3
867640_2022-08-05_10:00:00.000000,3
867640_2022-08-05_11:45:00.000000,3
872004_2022-09-23_14:00:00.000000,2
872004_2022-09-23_13:45:00.000000,2
872004_2022-09-23_08:00:00.000000,3
872004_2022-09-23_11:45:00.000000,3
872004_2022-09-23_09:30:00.000000,3
872004_2022-09-23_12:30:00.000000,3
872004_2022-09-23_10:45:00.000000,3
872004_2022-09-23_06:45:00.000000,3
873268_2022-10-02_14:00:00.000000,3
873268_2022-10-02_11:45:00.000000,3
873296_2022-10-10_09:15:00.000000,3
873296_2022-10-10_12:45:00.000000,3
868332_2022-08-21_08:00:00.000000,3
874270_2022-10-18_09:45:00.000000,3
874704_2022-10-26_07:45:00.000000,3
874704_2022-10-26_12:30:00.000000,3
876468_2022-11-24_07:00:00.000000,3
877564_2022-12-02_08:00:00.000000,3
862918_2022-06-03_10:00:00.000000,3
862918_2022-06-03_08:30:00.000000,3
862918_2022-06-03_07:15:00.000000,3
862918_2022-06-03_09:00:00.000000,3
864640_2022-06-20_13:30:00.000000,3
866594_2022-07-23_15:00:00.000000,3
866594_2022-07-23_18:45:00.000000,3
866594_2022-07-23_06:30:00.000000,3
866594_2022-07-23_08:45:00.000000,3
866594_2022-07-23_09:45:00.000000,3
866594_2022-07-23_16:15:00.000000,3
866594_2022-07-23_14:15:00.000000,3
864892_2022-06-25_14:00:00.000000,3
864892_2022-06-25_09:45:00.000000,3
864892_2022-06-25_16:30:00.000000,3
864892_2022-06-25_17:15:00.000000,3
864892_2022-06-25_08:15:00.000000,3
867644_2022-08-06_07:30:00.000000,3
867644_2022-08-06_08:00:00.000000,3
867644_2022-08-06_07:00:00.000000,3
867644_2022-08-06_15:15:00.000000,3
864032_2022-06-11_12:15:00.000000,3
864032_2022-06-11_18:30:00.000000,3
868368_2022-09-06_10:00:00.000000,3
868368_2022-09-06_11:45:00.000000,3
868368_2022-09-06_10:45:00.000000,3
872008_2022-09-24_07:00:00.000000,3
872008_2022-09-24_14:30:00.000000,3
872008_2022-09-24_08:45:00.000000,3
872008_2022-09-24_13:00:00.000000,3
872008_2022-09-24_15:00:00.000000,3
874768_2022-11-11_11:30:00.000000,3
874768_2022-11-11_13:45:00.000000,3
874768_2022-11-11_12:00:00.000000,4
874768_2022-11-11_07:15:00.000000,4
874768_2022-11-11_10:30:00.000000,3
874768_2022-11-11_13:30:00.000000,3
874768_2022-11-11_09:30:00.000000,3
874768_2022-11-11_08:30:00.000000,3
874274_2022-10-19_12:30:00.000000,3
873300_2022-10-11_09:30:00.000000,3
873300_2022-10-11_14:15:00.000000,3
873300_2022-10-11_08:15:00.000000,3
873300_2022-10-11_13:15:00.000000,3
873300_2022-10-11_10:45:00.000000,3
873300_2022-10-11_11:00:00.000000,2
873300_2022-10-11_07:30:00.000000,3
873300_2022-10-11_12:00:00.000000,3
873300_2022-10-11_08:45:00.000000,2
873300_2022-10-11_07:15:00.000000,3
874708_2022-10-27_07:15:00.000000,3
868336_2022-08-22_18:45:00.000000,3
874772_2022-11-12_12:45:00.000000,3
874772_2022-11-12_14:45:00.000000,3
874772_2022-11-12_07:30:00.000000,3
874772_2022-11-12_14:30:00.000000,3
874772_2022-11-12_11:45:00.000000,3
873272_2022-10-04_13:00:00.000000,4
864028_2022-06-12_12:00:00.000000,3
864028_2022-06-12_14:30:00.000000,3
864028_2022-06-12_11:00:00.000000,3
864648_2022-06-22_13:30:00.000000,3
864648_2022-06-22_17:15:00.000000,3
864648_2022-06-22_10:30:00.000000,3
864648_2022-06-22_19:00:00.000000,3
864648_2022-06-22_16:30:00.000000,3
874740_2022-11-04_07:45:00.000000,3
874740_2022-11-04_14:30:00.000000,3
874740_2022-11-04_12:00:00.000000,3
874740_2022-11-04_13:45:00.000000,3
862914_2022-06-04_06:45:00.000000,3
862914_2022-06-04_10:30:00.000000,3
866590_2022-07-22_07:00:00.000000,3
866590_2022-07-22_08:45:00.000000,3
866590_2022-07-22_19:00:00.000000,3
867908_2022-08-15_09:30:00.000000,3
867908_2022-08-15_16:00:00.000000,3
867908_2022-08-15_13:15:00.000000,3
867908_2022-08-15_16:45:00.000000,3
867908_2022-08-15_14:30:00.000000,3
867908_2022-08-15_09:45:00.000000,3
867908_2022-08-15_10:15:00.000000,3
867908_2022-08-15_08:00:00.000000,3
867908_2022-08-15_08:45:00.000000,3
867908_2022-08-15_17:15:00.000000,3
867908_2022-08-15_07:15:00.000000,3
865384_2022-07-03_16:15:00.000000,3
865384_2022-07-03_06:30:00.000000,3
865384_2022-07-03_09:00:00.000000,3
865384_2022-07-03_12:15:00.000000,3
865384_2022-07-03_08:15:00.000000,3
865384_2022-07-03_16:00:00.000000,3
865384_2022-07-03_08:30:00.000000,3
865384_2022-07-03_06:45:00.000000,3
865384_2022-07-03_13:15:00.000000,3
868372_2022-09-05_11:45:00.000000,3
868372_2022-09-05_10:30:00.000000,3
868372_2022-09-05_13:30:00.000000,3
866858_2022-07-30_13:15:00.000000,3
873304_2022-10-12_07:15:00.000000,3
873304_2022-10-12_10:30:00.000000,3
873304_2022-10-12_09:45:00.000000,3
873304_2022-10-12_14:30:00.000000,2
873304_2022-10-12_14:15:00.000000,3
873276_2022-10-05_09:30:00.000000,3
873276_2022-10-05_09:15:00.000000,3
874278_2022-10-20_07:45:00.000000,3
874278_2022-10-20_12:15:00.000000,3
874278_2022-10-20_06:30:00.000000,3
871980_2022-09-17_14:15:00.000000,3
871980_2022-09-17_12:30:00.000000,3
874776_2022-11-13_10:30:00.000000,3
874776_2022-11-13_13:00:00.000000,3
876476_2022-11-22_12:45:00.000000,3
876476_2022-11-22_12:30:00.000000,3
877572_2022-12-04_08:45:00.000000,3
877572_2022-12-04_06:45:00.000000,3
874712_2022-10-28_09:15:00.000000,3
864024_2022-06-13_17:30:00.000000,3
864024_2022-06-13_15:15:00.000000,3
864024_2022-06-13_16:00:00.000000,3
864024_2022-06-13_18:15:00.000000,3
864024_2022-06-13_09:30:00.000000,3
865380_2022-07-02_08:30:00.000000,3
865380_2022-07-02_13:15:00.000000,3
865380_2022-07-02_18:30:00.000000,3
865380_2022-07-02_16:45:00.000000,5
865380_2022-07-02_18:15:00.000000,3
865380_2022-07-02_06:30:00.000000,3
865380_2022-07-02_11:15:00.000000,3
865380_2022-07-02_16:30:00.000000,3
865380_2022-07-02_15:00:00.000000,5
871984_2022-09-18_11:30:00.000000,3
871984_2022-09-18_08:00:00.000000,3
871984_2022-09-18_07:15:00.000000,3
871984_2022-09-18_15:00:00.000000,3
871984_2022-09-18_11:15:00.000000,3
871984_2022-09-18_09:30:00.000000,3
871984_2022-09-18_12:30:00.000000,3
871984_2022-09-18_10:45:00.000000,3
871984_2022-09-18_06:45:00.000000,3
871984_2022-09-18_13:15:00.000000,3
874716_2022-10-29_06:30:00.000000,3
874716_2022-10-29_08:30:00.000000,3
874716_2022-10-29_07:45:00.000000,3
874748_2022-11-06_07:00:00.000000,3
874748_2022-11-06_07:45:00.000000,3
876448_2022-11-30_11:00:00.000000,3
876448_2022-11-30_08:00:00.000000,3
876448_2022-11-30_06:30:00.000000,3
874780_2022-11-14_14:15:00.000000,3
874780_2022-11-14_08:15:00.000000,3
865908_2022-07-19_11:00:00.000000,3
865908_2022-07-19_16:15:00.000000,3
865908_2022-07-19_15:45:00.000000,3
865908_2022-07-19_18:00:00.000000,3
865908_2022-07-19_11:15:00.000000,3
865908_2022-07-19_18:45:00.000000,3
866638_2022-07-24_08:30:00.000000,3
866638_2022-07-24_13:15:00.000000,3
866638_2022-07-24_12:30:00.000000,3
866638_2022-07-24_11:15:00.000000,3
866638_2022-07-24_07:15:00.000000,3
862906_2022-06-06_12:45:00.000000,3
862906_2022-06-06_16:30:00.000000,3
862906_2022-06-06_10:30:00.000000,3
871956_2022-09-11_07:30:00.000000,3
871956_2022-09-11_07:00:00.000000,3
871956_2022-09-11_11:30:00.000000,3
871956_2022-09-11_13:45:00.000000,3
871956_2022-09-11_15:00:00.000000,3
874286_2022-10-22_11:30:00.000000,3
874286_2022-10-22_10:45:00.000000,3
874752_2022-11-07_14:45:00.000000,3
874720_2022-10-30_13:30:00.000000,3
868138_2022-08-17_08:45:00.000000,3
868138_2022-08-17_09:00:00.000000,3
868138_2022-08-17_13:45:00.000000,3
868138_2022-08-17_14:30:00.000000,3
868138_2022-08-17_08:30:00.000000,3
873252_2022-09-28_14:45:00.000000,3
874784_2022-11-15_10:15:00.000000,3
874784_2022-11-15_07:30:00.000000,3
874784_2022-11-15_14:00:00.000000,3
874784_2022-11-15_15:00:00.000000,3
874784_2022-11-15_11:00:00.000000,3
883472_2023-03-13_08:15:00.000000,3
883474_2023-03-13_08:15:00.000000,3
883834_2023-03-15_15:30:00.000000,3
883836_2023-03-15_15:30:00.000000,3
875316_2022-10-25_12:30:00.000000,3
875318_2022-10-25_12:30:00.000000,3
869118_2022-08-23_13:00:00.000000,3
869118_2022-08-23_13:30:00.000000,3
871152_2022-09-06_10:45:00.000000,3
871152_2022-09-06_10:00:00.000000,3
871152_2022-09-06_11:45:00.000000,3
869158_2022-08-21_08:00:00.000000,3
871150_2022-09-06_10:45:00.000000,3
871150_2022-09-06_11:45:00.000000,3
871150_2022-09-06_10:00:00.000000,3
869198_2022-08-19_14:30:00.000000,3
869198_2022-08-19_09:00:00.000000,3
869196_2022-08-19_14:30:00.000000,3
869196_2022-08-19_09:00:00.000000,3
869116_2022-08-23_13:00:00.000000,3
869116_2022-08-23_13:30:00.000000,3
869156_2022-08-21_08:00:00.000000,3
868448_2022-08-18_10:45:00.000000,2
868448_2022-08-18_10:30:00.000000,4
868448_2022-08-18_12:00:00.000000,2
868448_2022-08-18_10:15:00.000000,3
884166_2023-03-18_11:30:00.000000,3
884166_2023-03-18_10:45:00.000000,3
884166_2023-03-18_15:15:00.000000,3
884166_2023-03-18_14:15:00.000000,3
884134_2023-03-17_13:00:00.000000,5
884134_2023-03-17_09:15:00.000000,3
884134_2023-03-17_13:15:00.000000,3
884204_2023-03-19_09:30:00.000000,3
884164_2023-03-18_11:30:00.000000,3
884164_2023-03-18_14:15:00.000000,3
884164_2023-03-18_15:15:00.000000,3
884164_2023-03-18_10:45:00.000000,3
884202_2023-03-19_09:30:00.000000,3
884132_2023-03-17_09:15:00.000000,3
884132_2023-03-17_13:15:00.000000,3
884132_2023-03-17_13:00:00.000000,5
884230_2023-03-20_15:00:00.000000,3
884230_2023-03-20_09:30:00.000000,3
884232_2023-03-20_15:00:00.000000,3
884232_2023-03-20_09:30:00.000000,3
884258_2023-03-21_14:15:00.000000,3
884258_2023-03-21_08:45:00.000000,3
884260_2023-03-21_08:45:00.000000,3
884260_2023-03-21_14:15:00.000000,3
862198_2022-05-28_09:30:00.000000,3
862198_2022-05-28_13:45:00.000000,3
862198_2022-05-28_12:00:00.000000,3
862198_2022-05-28_13:00:00.000000,3
861416_2022-05-22_07:45:00.000000,3
861416_2022-05-22_14:15:00.000000,3
861416_2022-05-22_09:45:00.000000,3
885540_2023-03-23_09:00:00.000000,3
885540_2023-03-23_13:30:00.000000,3
862188_2022-05-27_14:30:00.000000,3
862188_2022-05-27_12:45:00.000000,3
862188_2022-05-27_11:00:00.000000,3
862162_2022-05-25_09:45:00.000000,3
862162_2022-05-25_12:30:00.000000,3
862162_2022-05-25_10:45:00.000000,3
862164_2022-05-25_09:45:00.000000,3
862164_2022-05-25_12:30:00.000000,3
862164_2022-05-25_10:45:00.000000,3
861402_2022-05-23_11:45:00.000000,3
861414_2022-05-22_14:15:00.000000,3
861414_2022-05-22_07:45:00.000000,3
861414_2022-05-22_09:45:00.000000,3
885538_2023-03-23_09:00:00.000000,3
885538_2023-03-23_13:30:00.000000,3
871992_2022-09-20_11:15:00.000000,3
871992_2022-09-20_10:30:00.000000,3
871992_2022-09-20_07:15:00.000000,3
871992_2022-09-20_13:15:00.000000,3
871992_2022-09-20_09:15:00.000000,3
871992_2022-09-20_12:30:00.000000,3
871992_2022-09-20_08:15:00.000000,3
861426_2022-05-21_14:30:00.000000,3
862240_2022-05-24_14:30:00.000000,3
861404_2022-05-23_11:45:00.000000,3
863016_2022-06-02_09:45:00.000000,3
861428_2022-05-21_14:30:00.000000,3
862200_2022-05-28_13:45:00.000000,3
862200_2022-05-28_13:00:00.000000,3
862200_2022-05-28_12:00:00.000000,3
862200_2022-05-28_09:30:00.000000,3
862186_2022-05-27_11:00:00.000000,3
862186_2022-05-27_14:30:00.000000,3
862186_2022-05-27_12:45:00.000000,3
862238_2022-05-24_14:30:00.000000,3
885572_2023-03-24_09:45:00.000000,3
885608_2023-03-25_11:30:00.000000,3
885606_2023-03-25_11:30:00.000000,3
885570_2023-03-24_09:45:00.000000,3
885644_2023-03-26_12:00:00.000000,3
885644_2023-03-26_12:30:00.000000,3
885644_2023-03-26_13:00:00.000000,3
885904_2023-03-27_08:15:00.000000,3
885902_2023-03-27_08:15:00.000000,3
885934_2023-03-29_10:45:00.000000,3
885934_2023-03-29_13:30:00.000000,3
885934_2023-03-29_11:45:00.000000,3
885934_2023-03-29_13:00:00.000000,3
885934_2023-03-29_13:45:00.000000,3
885642_2023-03-26_12:00:00.000000,3
885642_2023-03-26_13:00:00.000000,3
885642_2023-03-26_12:30:00.000000,3
885936_2023-03-29_13:00:00.000000,3
885936_2023-03-29_13:45:00.000000,3
885936_2023-03-29_13:30:00.000000,3
885936_2023-03-29_11:45:00.000000,3
885936_2023-03-29_10:45:00.000000,3
886180_2023-03-30_09:00:00.000000,3
886180_2023-03-30_08:15:00.000000,3
886180_2023-03-30_11:00:00.000000,3
886206_2023-03-31_11:00:00.000000,3
886206_2023-03-31_13:45:00.000000,3
886206_2023-03-31_11:15:00.000000,3
886206_2023-03-31_09:00:00.000000,3
886178_2023-03-30_08:15:00.000000,3
886178_2023-03-30_11:00:00.000000,3
886178_2023-03-30_09:00:00.000000,3
886234_2023-04-01_14:30:00.000000,3
886208_2023-03-31_11:00:00.000000,3
886208_2023-03-31_11:15:00.000000,3
886208_2023-03-31_09:00:00.000000,3
886208_2023-03-31_13:45:00.000000,3
886236_2023-04-01_14:30:00.000000,3
886618_2023-04-05_10:00:00.000000,3
886618_2023-04-05_10:30:00.000000,3
886620_2023-04-05_10:30:00.000000,3
886620_2023-04-05_10:00:00.000000,3
886716_2023-04-08_14:15:00.000000,3
886716_2023-04-08_13:15:00.000000,3
886716_2023-04-08_13:30:00.000000,3
886658_2023-04-06_08:45:00.000000,3
886658_2023-04-06_15:30:00.000000,3
886658_2023-04-06_09:30:00.000000,3
886660_2023-04-06_09:30:00.000000,3
886660_2023-04-06_15:30:00.000000,3
886660_2023-04-06_08:45:00.000000,3
886714_2023-04-08_13:30:00.000000,3
886714_2023-04-08_14:15:00.000000,3
886714_2023-04-08_13:15:00.000000,3
887048_2023-04-10_14:45:00.000000,3
887046_2023-04-10_14:45:00.000000,3
887352_2023-04-19_10:30:00.000000,3
887352_2023-04-19_07:30:00.000000,3
887352_2023-04-19_12:30:00.000000,3
887922_2023-04-28_11:30:00.000000,3
887922_2023-04-28_11:00:00.000000,3
887922_2023-04-28_09:00:00.000000,3
887922_2023-04-28_15:00:00.000000,3
887910_2023-04-25_10:00:00.000000,3
887906_2023-04-24_11:15:00.000000,3
887902_2023-04-23_16:15:00.000000,3
887902_2023-04-23_16:30:00.000000,3
887898_2023-04-22_08:15:00.000000,3
887898_2023-04-22_13:15:00.000000,3
887898_2023-04-22_08:00:00.000000,3
887898_2023-04-22_10:45:00.000000,3
887862_2023-04-29_14:45:00.000000,3
887862_2023-04-29_08:45:00.000000,3
887862_2023-04-29_10:45:00.000000,3
887862_2023-04-29_13:15:00.000000,3
887862_2023-04-29_08:15:00.000000,3
887862_2023-04-29_11:30:00.000000,3
887376_2023-04-13_06:30:00.000000,3
887376_2023-04-13_12:00:00.000000,3
887376_2023-04-13_10:45:00.000000,3
887376_2023-04-13_14:15:00.000000,3
887376_2023-04-13_11:30:00.000000,3
887376_2023-04-13_16:00:00.000000,3
888128_2023-04-30_11:30:00.000000,3
888128_2023-04-30_08:15:00.000000,3
888128_2023-04-30_06:45:00.000000,3
888128_2023-04-30_16:45:00.000000,3
888128_2023-04-30_14:00:00.000000,3
888128_2023-04-30_08:30:00.000000,3
887344_2023-04-21_12:45:00.000000,3
887344_2023-04-21_14:45:00.000000,3
887344_2023-04-21_06:30:00.000000,3
887344_2023-04-21_08:00:00.000000,3
887344_2023-04-21_11:00:00.000000,3
887344_2023-04-21_07:45:00.000000,3
887356_2023-04-18_11:15:00.000000,3
887356_2023-04-18_10:00:00.000000,3
887356_2023-04-18_15:15:00.000000,3
887356_2023-04-18_17:00:00.000000,3
887356_2023-04-18_14:15:00.000000,3
887360_2023-04-17_16:15:00.000000,3
887360_2023-04-17_14:30:00.000000,3
887360_2023-04-17_12:15:00.000000,3
887360_2023-04-17_07:00:00.000000,3
887360_2023-04-17_13:15:00.000000,3
887360_2023-04-17_10:45:00.000000,3
887360_2023-04-17_06:30:00.000000,3
887372_2023-04-14_16:15:00.000000,3
887372_2023-04-14_10:15:00.000000,3
887372_2023-04-14_15:45:00.000000,3
887372_2023-04-14_14:00:00.000000,3
887372_2023-04-14_09:15:00.000000,3
886538_2023-04-04_11:45:00.000000,3
886538_2023-04-04_07:45:00.000000,3
882408_2023-03-06_09:00:00.000000,3
882412_2023-03-05_07:45:00.000000,3
882412_2023-03-05_09:45:00.000000,3
882416_2023-03-04_13:00:00.000000,3
882416_2023-03-04_14:30:00.000000,3
882416_2023-03-04_07:15:00.000000,3
882416_2023-03-04_07:30:00.000000,3
882416_2023-03-04_12:00:00.000000,3
882424_2023-03-02_06:30:00.000000,3
882424_2023-03-02_07:00:00.000000,3
882428_2023-03-01_11:45:00.000000,3
882428_2023-03-01_13:15:00.000000,3
882428_2023-03-01_13:45:00.000000,3
887348_2023-04-20_10:45:00.000000,3
887348_2023-04-20_10:30:00.000000,3
887348_2023-04-20_12:15:00.000000,3
887348_2023-04-20_14:00:00.000000,3
887348_2023-04-20_17:15:00.000000,3
882420_2023-03-03_14:45:00.000000,3
882420_2023-03-03_14:30:00.000000,3
882420_2023-03-03_13:00:00.000000,3
882420_2023-03-03_12:00:00.000000,3
882420_2023-03-03_06:30:00.000000,3
882420_2023-03-03_15:15:00.000000,3
882420_2023-03-03_11:30:00.000000,3
880326_2023-01-12_07:15:00.000000,3
880326_2023-01-12_14:45:00.000000,3
880326_2023-01-12_12:30:00.000000,3
880326_2023-01-12_10:00:00.000000,3
880326_2023-01-12_13:30:00.000000,3
880326_2023-01-12_09:15:00.000000,3
880322_2023-01-11_12:00:00.000000,3
880322_2023-01-11_15:15:00.000000,3
880322_2023-01-11_13:45:00.000000,3
880322_2023-01-11_12:45:00.000000,3
880314_2023-01-09_06:30:00.000000,3
880314_2023-01-09_08:45:00.000000,3
880294_2023-01-04_09:30:00.000000,3
880294_2023-01-04_15:00:00.000000,3
880294_2023-01-04_14:00:00.000000,3
880294_2023-01-04_11:30:00.000000,3
880294_2023-01-04_13:15:00.000000,3
880310_2023-01-08_12:45:00.000000,5
880310_2023-01-08_07:15:00.000000,3
880310_2023-01-08_10:30:00.000000,3
880310_2023-01-08_12:00:00.000000,3
879660_2022-12-30_13:45:00.000000,3
879660_2022-12-30_07:45:00.000000,3
880318_2023-01-10_09:00:00.000000,3
880318_2023-01-10_12:30:00.000000,3
880318_2023-01-10_08:30:00.000000,3
880318_2023-01-10_14:45:00.000000,3
880302_2023-01-06_06:30:00.000000,3
880302_2023-01-06_08:00:00.000000,3
880302_2023-01-06_08:30:00.000000,3
879652_2022-12-26_13:45:00.000000,3
879652_2022-12-26_07:30:00.000000,3
879652_2022-12-26_08:15:00.000000,3
879652_2022-12-26_06:45:00.000000,3
879652_2022-12-26_10:30:00.000000,3
879648_2022-12-25_07:15:00.000000,2
879648_2022-12-25_07:00:00.000000,3
879656_2022-12-31_11:45:00.000000,3
879656_2022-12-31_13:15:00.000000,3
879656_2022-12-31_10:30:00.000000,3
879656_2022-12-31_12:30:00.000000,3
879668_2022-12-28_08:15:00.000000,3
879668_2022-12-28_07:00:00.000000,3
879668_2022-12-28_09:15:00.000000,3
879644_2022-12-24_09:15:00.000000,3
879644_2022-12-24_08:00:00.000000,3
879372_2022-12-19_08:15:00.000000,3
879372_2022-12-19_07:30:00.000000,3
879372_2022-12-19_11:00:00.000000,3
879372_2022-12-19_06:30:00.000000,3
879372_2022-12-19_09:30:00.000000,3
879372_2022-12-19_13:00:00.000000,3
877596_2022-12-15_06:45:00.000000,3
877596_2022-12-15_11:15:00.000000,3
880290_2023-01-03_14:15:00.000000,3
880290_2023-01-03_06:30:00.000000,3
880290_2023-01-03_13:45:00.000000,3
877604_2022-12-13_13:15:00.000000,3
877604_2022-12-13_08:00:00.000000,3
877604_2022-12-13_10:30:00.000000,3
877604_2022-12-13_11:45:00.000000,3
877604_2022-12-13_07:30:00.000000,3
877604_2022-12-13_12:15:00.000000,3
877604_2022-12-13_14:45:00.000000,3
877604_2022-12-13_13:45:00.000000,3
877604_2022-12-13_09:00:00.000000,3
877612_2022-12-11_12:30:00.000000,3
877612_2022-12-11_14:30:00.000000,3
877612_2022-12-11_13:30:00.000000,3
877612_2022-12-11_13:45:00.000000,3
879210_2022-12-17_09:30:00.000000,3
879210_2022-12-17_10:15:00.000000,3
877628_2022-12-07_11:30:00.000000,3
877628_2022-12-07_11:15:00.000000,3
877628_2022-12-07_15:15:00.000000,3
877628_2022-12-07_13:15:00.000000,3
877628_2022-12-07_14:15:00.000000,3
879628_2022-12-20_10:00:00.000000,3
879628_2022-12-20_14:00:00.000000,3
879628_2022-12-20_12:45:00.000000,3
879628_2022-12-20_08:30:00.000000,3
879628_2022-12-20_07:15:00.000000,3
877620_2022-12-09_13:00:00.000000,3
877624_2022-12-08_15:15:00.000000,3
877624_2022-12-08_09:15:00.000000,3
877624_2022-12-08_09:30:00.000000,3
882612_2023-03-10_13:15:00.000000,3
880350_2023-01-18_12:00:00.000000,3
880342_2023-01-16_09:00:00.000000,3
880342_2023-01-16_13:00:00.000000,3
880342_2023-01-16_11:15:00.000000,3
880342_2023-01-16_07:15:00.000000,3
880334_2023-01-14_10:15:00.000000,3
880334_2023-01-14_12:45:00.000000,2
880346_2023-01-17_12:00:00.000000,3
880346_2023-01-17_13:15:00.000000,3
880354_2023-01-19_10:30:00.000000,3
880354_2023-01-19_14:15:00.000000,3
880354_2023-01-19_10:15:00.000000,3
880330_2023-01-13_13:15:00.000000,3
880330_2023-01-13_14:15:00.000000,2
880330_2023-01-13_09:30:00.000000,3
880330_2023-01-13_10:15:00.000000,2
881848_2023-02-25_13:15:00.000000,3
881848_2023-02-25_15:15:00.000000,3
881848_2023-02-25_06:45:00.000000,3
881848_2023-02-25_07:45:00.000000,3
880338_2023-01-15_08:15:00.000000,3
877616_2022-12-10_14:15:00.000000,3
877600_2022-12-14_13:00:00.000000,3
877600_2022-12-14_13:45:00.000000,3
877600_2022-12-14_12:30:00.000000,3
877600_2022-12-14_08:30:00.000000,2
877600_2022-12-14_07:00:00.000000,3
877600_2022-12-14_10:45:00.000000,3
881194_2023-02-24_07:15:00.000000,3
881194_2023-02-24_06:30:00.000000,3
881194_2023-02-24_10:30:00.000000,3
881194_2023-02-24_07:45:00.000000,3
881190_2023-02-23_08:15:00.000000,3
881190_2023-02-23_11:00:00.000000,3
881190_2023-02-23_07:45:00.000000,3
881190_2023-02-23_06:30:00.000000,3
881190_2023-02-23_10:45:00.000000,3
881190_2023-02-23_15:15:00.000000,3
881190_2023-02-23_07:15:00.000000,3
881190_2023-02-23_12:30:00.000000,3
881182_2023-02-21_14:30:00.000000,3
881182_2023-02-21_06:45:00.000000,3
881182_2023-02-21_11:30:00.000000,3
881174_2023-02-19_13:00:00.000000,3
881174_2023-02-19_10:00:00.000000,3
881170_2023-02-18_09:00:00.000000,3
881170_2023-02-18_07:30:00.000000,3
881166_2023-02-17_11:45:00.000000,3
881166_2023-02-17_15:15:00.000000,3
881162_2023-02-16_06:45:00.000000,3
881162_2023-02-16_07:45:00.000000,3
881162_2023-02-16_07:15:00.000000,3
881162_2023-02-16_12:45:00.000000,3
881162_2023-02-16_10:15:00.000000,3
881158_2023-02-15_14:30:00.000000,3
881158_2023-02-15_15:00:00.000000,3
