timestamps_key,date,time,labels
2042298_2024-07-17_07:08:00.000000,2024-07-17,07:08:00.000000,4
2042298_2024-07-17_07:23:00.000000,2024-07-17,07:23:00.000000,4
2042298_2024-07-17_07:38:00.000000,2024-07-17,07:38:00.000000,4
2042298_2024-07-17_14:23:00.000000,2024-07-17,14:23:00.000000,3
2042301_2024-07-17_22:25:00.000000,2024-07-17,22:25:00.000000,3
2042301_2024-07-17_23:40:00.000000,2024-07-17,23:40:00.000000,3
2042301_2024-07-18_00:10:00.000000,2024-07-18,00:10:00.000000,3
2042301_2024-07-18_01:25:00.000000,2024-07-18,01:25:00.000000,3
2042301_2024-07-18_04:25:00.000000,2024-07-18,04:25:00.000000,3
2042304_2024-07-18_05:09:00.000000,2024-07-18,05:09:00.000000,3
2042304_2024-07-18_07:09:00.000000,2024-07-18,07:09:00.000000,3
2042304_2024-07-18_10:54:00.000000,2024-07-18,10:54:00.000000,3
2042304_2024-07-18_12:24:00.000000,2024-07-18,12:24:00.000000,3
2042304_2024-07-18_16:24:00.000000,2024-07-18,16:24:00.000000,3
2042304_2024-07-18_16:24:00.000000,2024-07-18,16:24:00.000000,3
2042307_2024-07-18_20:54:00.000000,2024-07-18,20:54:00.000000,3
2042310_2024-07-19_05:55:00.000000,2024-07-19,05:55:00.000000,3
2042310_2024-07-19_08:10:00.000000,2024-07-19,08:10:00.000000,3
2042310_2024-07-19_12:55:00.000000,2024-07-19,12:55:00.000000,3
2042313_2024-07-20_02:38:00.000000,2024-07-20,02:38:00.000000,3
2042313_2024-07-20_02:53:00.000000,2024-07-20,02:53:00.000000,3
2042316_2024-07-20_05:41:00.000000,2024-07-20,05:41:00.000000,3
2042316_2024-07-20_05:56:00.000000,2024-07-20,05:56:00.000000,3
2042316_2024-07-20_06:11:00.000000,2024-07-20,06:11:00.000000,3
2042316_2024-07-20_06:26:00.000000,2024-07-20,06:26:00.000000,3
2042316_2024-07-20_06:41:00.000000,2024-07-20,06:41:00.000000,3
2042316_2024-07-20_06:41:00.000000,2024-07-20,06:41:00.000000,3
2042316_2024-07-20_09:11:00.000000,2024-07-20,09:11:00.000000,3
2042316_2024-07-20_10:11:00.000000,2024-07-20,10:11:00.000000,3
2042316_2024-07-20_14:26:00.000000,2024-07-20,14:26:00.000000,3
2042316_2024-07-20_15:11:00.000000,2024-07-20,15:11:00.000000,3
2042319_2024-07-20_19:07:00.000000,2024-07-20,19:07:00.000000,3
2042319_2024-07-20_22:07:00.000000,2024-07-20,22:07:00.000000,3
2042319_2024-07-20_23:07:00.000000,2024-07-20,23:07:00.000000,3
2042319_2024-07-21_00:37:00.000000,2024-07-21,00:37:00.000000,3
2042319_2024-07-21_01:52:00.000000,2024-07-21,01:52:00.000000,5
2042319_2024-07-21_01:52:00.000000,2024-07-21,01:52:00.000000,5
2042322_2024-07-21_07:42:00.000000,2024-07-21,07:42:00.000000,3
2042322_2024-07-21_10:27:00.000000,2024-07-21,10:27:00.000000,3
2042322_2024-07-21_11:12:00.000000,2024-07-21,11:12:00.000000,3
2042322_2024-07-21_11:27:00.000000,2024-07-21,11:27:00.000000,3
2042322_2024-07-21_12:27:00.000000,2024-07-21,12:27:00.000000,3
2042322_2024-07-21_12:57:00.000000,2024-07-21,12:57:00.000000,3
2042322_2024-07-21_13:27:00.000000,2024-07-21,13:27:00.000000,3
2042322_2024-07-21_15:57:00.000000,2024-07-21,15:57:00.000000,3
2042322_2024-07-21_16:12:00.000000,2024-07-21,16:12:00.000000,3
2042322_2024-07-21_16:27:00.000000,2024-07-21,16:27:00.000000,3
2042322_2024-07-21_16:12:00.000000,2024-07-21,16:12:00.000000,2
2042322_2024-07-21_16:27:00.000000,2024-07-21,16:27:00.000000,2
2042322_2024-07-21_17:12:00.000000,2024-07-21,17:12:00.000000,3
2042325_2024-07-21_18:51:00.000000,2024-07-21,18:51:00.000000,3
2042325_2024-07-21_19:36:00.000000,2024-07-21,19:36:00.000000,3
2042325_2024-07-22_01:21:00.000000,2024-07-22,01:21:00.000000,3
2042325_2024-07-22_01:51:00.000000,2024-07-22,01:51:00.000000,3
2042325_2024-07-22_03:06:00.000000,2024-07-22,03:06:00.000000,3
2042328_2024-07-22_05:43:00.000000,2024-07-22,05:43:00.000000,3
2042328_2024-07-22_09:13:00.000000,2024-07-22,09:13:00.000000,3
2042328_2024-07-22_09:13:00.000000,2024-07-22,09:13:00.000000,5
2042328_2024-07-22_09:13:00.000000,2024-07-22,09:13:00.000000,2
2042328_2024-07-22_09:28:00.000000,2024-07-22,09:28:00.000000,2
2042328_2024-07-22_10:58:00.000000,2024-07-22,10:58:00.000000,3
2042328_2024-07-22_12:58:00.000000,2024-07-22,12:58:00.000000,3
2042328_2024-07-22_14:43:00.000000,2024-07-22,14:43:00.000000,3
2042328_2024-07-22_17:58:00.000000,2024-07-22,17:58:00.000000,3
2042337_2024-07-23_20:34:00.000000,2024-07-23,20:34:00.000000,3
2042337_2024-07-23_23:19:00.000000,2024-07-23,23:19:00.000000,3
2042340_2024-07-24_05:46:00.000000,2024-07-24,05:46:00.000000,3
2042340_2024-07-24_06:46:00.000000,2024-07-24,06:46:00.000000,3
2042340_2024-07-24_07:31:00.000000,2024-07-24,07:31:00.000000,3
2042340_2024-07-24_07:31:00.000000,2024-07-24,07:31:00.000000,5
2042340_2024-07-24_07:31:00.000000,2024-07-24,07:31:00.000000,4
2042340_2024-07-24_07:46:00.000000,2024-07-24,07:46:00.000000,4
2042340_2024-07-24_07:31:00.000000,2024-07-24,07:31:00.000000,2
2042340_2024-07-24_07:46:00.000000,2024-07-24,07:46:00.000000,2
2042340_2024-07-24_08:01:00.000000,2024-07-24,08:01:00.000000,2
2042340_2024-07-24_10:46:00.000000,2024-07-24,10:46:00.000000,3
2042340_2024-07-24_11:16:00.000000,2024-07-24,11:16:00.000000,3
2042340_2024-07-24_11:46:00.000000,2024-07-24,11:46:00.000000,3
2042340_2024-07-24_12:46:00.000000,2024-07-24,12:46:00.000000,3
2042340_2024-07-24_14:01:00.000000,2024-07-24,14:01:00.000000,3
2042340_2024-07-24_16:46:00.000000,2024-07-24,16:46:00.000000,3
2042340_2024-07-24_17:01:00.000000,2024-07-24,17:01:00.000000,3
2042340_2024-07-24_17:16:00.000000,2024-07-24,17:16:00.000000,3
2042340_2024-07-24_17:16:00.000000,2024-07-24,17:16:00.000000,2
2042340_2024-07-24_17:31:00.000000,2024-07-24,17:31:00.000000,2
2042352_2024-07-26_05:18:00.000000,2024-07-26,05:18:00.000000,3
2042352_2024-07-26_08:33:00.000000,2024-07-26,08:33:00.000000,3
2042352_2024-07-26_08:48:00.000000,2024-07-26,08:48:00.000000,3
2042352_2024-07-26_16:48:00.000000,2024-07-26,16:48:00.000000,3
2042352_2024-07-26_17:18:00.000000,2024-07-26,17:18:00.000000,3
2042352_2024-07-26_17:33:00.000000,2024-07-26,17:33:00.000000,3
2042355_2024-07-26_21:00:00.000000,2024-07-26,21:00:00.000000,3
2042355_2024-07-26_21:15:00.000000,2024-07-26,21:15:00.000000,3
2042355_2024-07-26_21:30:00.000000,2024-07-26,21:30:00.000000,3
2042355_2024-07-26_23:15:00.000000,2024-07-26,23:15:00.000000,3
2042355_2024-07-27_00:15:00.000000,2024-07-27,00:15:00.000000,3
2042355_2024-07-27_00:15:00.000000,2024-07-27,00:15:00.000000,3
2042355_2024-07-27_00:15:00.000000,2024-07-27,00:15:00.000000,5
2042355_2024-07-27_01:30:00.000000,2024-07-27,01:30:00.000000,3
2042355_2024-07-27_04:30:00.000000,2024-07-27,04:30:00.000000,2
2042355_2024-07-27_04:45:00.000000,2024-07-27,04:45:00.000000,2
2042355_2024-07-27_04:30:00.000000,2024-07-27,04:30:00.000000,3
2042358_2024-07-27_05:34:00.000000,2024-07-27,05:34:00.000000,2
2042358_2024-07-27_05:49:00.000000,2024-07-27,05:49:00.000000,2
2042358_2024-07-27_06:34:00.000000,2024-07-27,06:34:00.000000,4
2042358_2024-07-27_06:49:00.000000,2024-07-27,06:49:00.000000,4
2042358_2024-07-27_07:04:00.000000,2024-07-27,07:04:00.000000,4
2042358_2024-07-27_07:19:00.000000,2024-07-27,07:19:00.000000,4
2042358_2024-07-27_07:34:00.000000,2024-07-27,07:34:00.000000,4
2042358_2024-07-27_07:49:00.000000,2024-07-27,07:49:00.000000,4
2042358_2024-07-27_06:49:00.000000,2024-07-27,06:49:00.000000,3
2042358_2024-07-27_09:34:00.000000,2024-07-27,09:34:00.000000,3
2042358_2024-07-27_10:49:00.000000,2024-07-27,10:49:00.000000,3
2042358_2024-07-27_17:49:00.000000,2024-07-27,17:49:00.000000,3
2042361_2024-07-27_20:44:00.000000,2024-07-27,20:44:00.000000,3
2042361_2024-07-28_01:44:00.000000,2024-07-28,01:44:00.000000,2
2042361_2024-07-28_01:59:00.000000,2024-07-28,01:59:00.000000,2
2042364_2024-07-28_06:36:00.000000,2024-07-28,06:36:00.000000,3
2042364_2024-07-28_10:36:00.000000,2024-07-28,10:36:00.000000,3
2042367_2024-07-28_18:13:00.000000,2024-07-28,18:13:00.000000,3
2042367_2024-07-29_02:28:00.000000,2024-07-29,02:28:00.000000,2
2042370_2024-07-29_05:07:00.000000,2024-07-29,05:07:00.000000,3
2042370_2024-07-29_05:52:00.000000,2024-07-29,05:52:00.000000,3
2042370_2024-07-29_08:07:00.000000,2024-07-29,08:07:00.000000,3
2042370_2024-07-29_09:37:00.000000,2024-07-29,09:37:00.000000,3
2042370_2024-07-29_12:37:00.000000,2024-07-29,12:37:00.000000,3
2042370_2024-07-29_12:52:00.000000,2024-07-29,12:52:00.000000,3
2042370_2024-07-29_12:52:00.000000,2024-07-29,12:52:00.000000,2
2042370_2024-07-29_13:07:00.000000,2024-07-29,13:07:00.000000,2
2042370_2024-07-29_13:07:00.000000,2024-07-29,13:07:00.000000,4
2042370_2024-07-29_13:22:00.000000,2024-07-29,13:22:00.000000,4
2042370_2024-07-29_14:07:00.000000,2024-07-29,14:07:00.000000,4
2042370_2024-07-29_14:22:00.000000,2024-07-29,14:22:00.000000,4
2042370_2024-07-29_14:37:00.000000,2024-07-29,14:37:00.000000,4
2042370_2024-07-29_14:52:00.000000,2024-07-29,14:52:00.000000,4
2042370_2024-07-29_15:07:00.000000,2024-07-29,15:07:00.000000,4
2042370_2024-07-29_15:22:00.000000,2024-07-29,15:22:00.000000,4
2042370_2024-07-29_17:22:00.000000,2024-07-29,17:22:00.000000,3
2042373_2024-07-29_22:11:00.000000,2024-07-29,22:11:00.000000,3
2043581_2024-07-31_17:07:00.000000,2024-07-31,17:07:00.000000,3
2043542_2024-07-31_18:09:00.000000,2024-07-31,18:09:00.000000,2
2043542_2024-07-31_18:24:00.000000,2024-07-31,18:24:00.000000,2
2043542_2024-07-31_18:09:00.000000,2024-07-31,18:09:00.000000,3
2043542_2024-07-31_18:24:00.000000,2024-07-31,18:24:00.000000,3
2043542_2024-07-31_18:24:00.000000,2024-07-31,18:24:00.000000,4
2043542_2024-07-31_18:39:00.000000,2024-07-31,18:39:00.000000,4
2043542_2024-07-31_18:54:00.000000,2024-07-31,18:54:00.000000,4
2043542_2024-07-31_19:09:00.000000,2024-07-31,19:09:00.000000,4
2043542_2024-07-31_21:39:00.000000,2024-07-31,21:39:00.000000,3
2043542_2024-07-31_23:09:00.000000,2024-07-31,23:09:00.000000,3
2043542_2024-08-01_00:39:00.000000,2024-08-01,00:39:00.000000,3
2043542_2024-08-01_01:39:00.000000,2024-08-01,01:39:00.000000,5
2043542_2024-08-01_02:39:00.000000,2024-08-01,02:39:00.000000,3
2043542_2024-08-01_04:39:00.000000,2024-08-01,04:39:00.000000,3
2043542_2024-08-01_04:39:00.000000,2024-08-01,04:39:00.000000,3
2043545_2024-08-01_05:41:00.000000,2024-08-01,05:41:00.000000,3
2043545_2024-08-01_06:41:00.000000,2024-08-01,06:41:00.000000,3
2043545_2024-08-01_06:56:00.000000,2024-08-01,06:56:00.000000,3
2043545_2024-08-01_06:56:00.000000,2024-08-01,06:56:00.000000,4
2043545_2024-08-01_07:11:00.000000,2024-08-01,07:11:00.000000,4
2043545_2024-08-01_07:26:00.000000,2024-08-01,07:26:00.000000,4
2043545_2024-08-01_07:41:00.000000,2024-08-01,07:41:00.000000,4
2043545_2024-08-01_07:11:00.000000,2024-08-01,07:11:00.000000,2
2043545_2024-08-01_07:56:00.000000,2024-08-01,07:56:00.000000,3
2043545_2024-08-01_12:11:00.000000,2024-08-01,12:11:00.000000,3
2043545_2024-08-01_13:41:00.000000,2024-08-01,13:41:00.000000,3
2043548_2024-08-02_00:37:00.000000,2024-08-02,00:37:00.000000,3
2043548_2024-08-02_00:52:00.000000,2024-08-02,00:52:00.000000,3
2043548_2024-08-02_01:37:00.000000,2024-08-02,01:37:00.000000,3
2043548_2024-08-02_02:22:00.000000,2024-08-02,02:22:00.000000,3
2043548_2024-08-02_02:37:00.000000,2024-08-02,02:37:00.000000,3
2043548_2024-08-02_03:52:00.000000,2024-08-02,03:52:00.000000,3
2043548_2024-08-02_04:22:00.000000,2024-08-02,04:22:00.000000,3
2043548_2024-08-02_04:37:00.000000,2024-08-02,04:37:00.000000,3
2043548_2024-08-02_04:37:00.000000,2024-08-02,04:37:00.000000,2
2043548_2024-08-02_04:52:00.000000,2024-08-02,04:52:00.000000,2
2043548_2024-08-02_04:37:00.000000,2024-08-02,04:37:00.000000,2
2043548_2024-08-02_04:52:00.000000,2024-08-02,04:52:00.000000,2
2043548_2024-08-02_04:52:00.000000,2024-08-02,04:52:00.000000,4
2043551_2024-08-02_05:12:00.000000,2024-08-02,05:12:00.000000,4
2043551_2024-08-02_05:27:00.000000,2024-08-02,05:27:00.000000,4
2043551_2024-08-02_05:42:00.000000,2024-08-02,05:42:00.000000,4
2043551_2024-08-02_05:57:00.000000,2024-08-02,05:57:00.000000,4
2043551_2024-08-02_06:12:00.000000,2024-08-02,06:12:00.000000,4
2043551_2024-08-02_07:42:00.000000,2024-08-02,07:42:00.000000,3
2043551_2024-08-02_07:57:00.000000,2024-08-02,07:57:00.000000,3
2043551_2024-08-02_07:57:00.000000,2024-08-02,07:57:00.000000,3
2043551_2024-08-02_11:12:00.000000,2024-08-02,11:12:00.000000,3
2043551_2024-08-02_12:57:00.000000,2024-08-02,12:57:00.000000,3
2043551_2024-08-02_15:42:00.000000,2024-08-02,15:42:00.000000,3
2043551_2024-08-02_16:27:00.000000,2024-08-02,16:27:00.000000,3
2043551_2024-08-02_17:27:00.000000,2024-08-02,17:27:00.000000,3
2043554_2024-08-02_19:36:00.000000,2024-08-02,19:36:00.000000,3
2043554_2024-08-02_19:51:00.000000,2024-08-02,19:51:00.000000,3
2043554_2024-08-03_01:06:00.000000,2024-08-03,01:06:00.000000,3
2043554_2024-08-03_03:36:00.000000,2024-08-03,03:36:00.000000,3
2043557_2024-08-03_14:43:00.000000,2024-08-03,14:43:00.000000,3
2043557_2024-08-03_15:43:00.000000,2024-08-03,15:43:00.000000,3
2043560_2024-08-03_18:34:00.000000,2024-08-03,18:34:00.000000,3
2043560_2024-08-03_18:34:00.000000,2024-08-03,18:34:00.000000,3
2043560_2024-08-04_04:19:00.000000,2024-08-04,04:19:00.000000,3
2043563_2024-08-04_05:30:00.000000,2024-08-04,05:30:00.000000,3
2043563_2024-08-04_07:45:00.000000,2024-08-04,07:45:00.000000,3
2043563_2024-08-04_08:45:00.000000,2024-08-04,08:45:00.000000,3
2043563_2024-08-04_09:45:00.000000,2024-08-04,09:45:00.000000,3
2043563_2024-08-04_11:30:00.000000,2024-08-04,11:30:00.000000,3
2043563_2024-08-04_15:00:00.000000,2024-08-04,15:00:00.000000,5
2043563_2024-08-04_15:15:00.000000,2024-08-04,15:15:00.000000,5
2043563_2024-08-04_15:00:00.000000,2024-08-04,15:00:00.000000,3
2043563_2024-08-04_17:30:00.000000,2024-08-04,17:30:00.000000,3
2043563_2024-08-04_17:45:00.000000,2024-08-04,17:45:00.000000,3
2043566_2024-08-04_22:03:00.000000,2024-08-04,22:03:00.000000,5
2043566_2024-08-04_22:03:00.000000,2024-08-04,22:03:00.000000,2
2043566_2024-08-04_22:18:00.000000,2024-08-04,22:18:00.000000,2
2043566_2024-08-04_22:03:00.000000,2024-08-04,22:03:00.000000,3
2043566_2024-08-05_02:18:00.000000,2024-08-05,02:18:00.000000,2
2043566_2024-08-05_02:33:00.000000,2024-08-05,02:33:00.000000,2
2043569_2024-08-05_05:16:00.000000,2024-08-05,05:16:00.000000,3
2043569_2024-08-05_05:16:00.000000,2024-08-05,05:16:00.000000,2
2043569_2024-08-05_05:31:00.000000,2024-08-05,05:31:00.000000,2
2043569_2024-08-05_08:46:00.000000,2024-08-05,08:46:00.000000,5
2043569_2024-08-05_08:46:00.000000,2024-08-05,08:46:00.000000,3
2043569_2024-08-05_10:16:00.000000,2024-08-05,10:16:00.000000,3
2043569_2024-08-05_12:01:00.000000,2024-08-05,12:01:00.000000,5
2043569_2024-08-05_12:16:00.000000,2024-08-05,12:16:00.000000,5
2043569_2024-08-05_13:01:00.000000,2024-08-05,13:01:00.000000,3
2043569_2024-08-05_13:16:00.000000,2024-08-05,13:16:00.000000,3
2043569_2024-08-05_13:31:00.000000,2024-08-05,13:31:00.000000,2
2043569_2024-08-05_14:16:00.000000,2024-08-05,14:16:00.000000,3
2043569_2024-08-05_15:16:00.000000,2024-08-05,15:16:00.000000,5
2043569_2024-08-05_15:16:00.000000,2024-08-05,15:16:00.000000,2
2043569_2024-08-05_15:31:00.000000,2024-08-05,15:31:00.000000,2
2043569_2024-08-05_15:46:00.000000,2024-08-05,15:46:00.000000,2
2043569_2024-08-05_16:46:00.000000,2024-08-05,16:46:00.000000,3
2043569_2024-08-05_17:01:00.000000,2024-08-05,17:01:00.000000,3
2043572_2024-08-05_18:31:00.000000,2024-08-05,18:31:00.000000,3
2043572_2024-08-05_19:16:00.000000,2024-08-05,19:16:00.000000,3
2043572_2024-08-05_19:46:00.000000,2024-08-05,19:46:00.000000,3
2043572_2024-08-05_20:46:00.000000,2024-08-05,20:46:00.000000,3
2043572_2024-08-05_23:01:00.000000,2024-08-05,23:01:00.000000,3
2043572_2024-08-05_23:16:00.000000,2024-08-05,23:16:00.000000,3
2043572_2024-08-06_04:31:00.000000,2024-08-06,04:31:00.000000,3
2043572_2024-08-06_04:46:00.000000,2024-08-06,04:46:00.000000,3
2043575_2024-08-06_05:33:00.000000,2024-08-06,05:33:00.000000,3
2043575_2024-08-06_06:03:00.000000,2024-08-06,06:03:00.000000,5
2043575_2024-08-06_08:33:00.000000,2024-08-06,08:33:00.000000,3
2043575_2024-08-06_09:18:00.000000,2024-08-06,09:18:00.000000,3
2043575_2024-08-06_09:48:00.000000,2024-08-06,09:48:00.000000,3
2043578_2024-08-06_22:14:00.000000,2024-08-06,22:14:00.000000,3
2043578_2024-08-06_22:14:00.000000,2024-08-06,22:14:00.000000,5
2043578_2024-08-06_22:59:00.000000,2024-08-06,22:59:00.000000,3
2043578_2024-08-06_23:14:00.000000,2024-08-06,23:14:00.000000,3
2043578_2024-08-07_02:14:00.000000,2024-08-07,02:14:00.000000,3
2043578_2024-08-07_02:14:00.000000,2024-08-07,02:14:00.000000,2
2043578_2024-08-07_02:29:00.000000,2024-08-07,02:29:00.000000,2
2043578_2024-08-07_02:44:00.000000,2024-08-07,02:44:00.000000,2
2043578_2024-08-07_04:14:00.000000,2024-08-07,04:14:00.000000,3
2043991_2024-08-07_10:30:00.000000,2024-08-07,10:30:00.000000,3
2043991_2024-08-07_13:30:00.000000,2024-08-07,13:30:00.000000,3
2043991_2024-08-07_13:45:00.000000,2024-08-07,13:45:00.000000,2
2043991_2024-08-07_14:00:00.000000,2024-08-07,14:00:00.000000,2
2043991_2024-08-07_15:00:00.000000,2024-08-07,15:00:00.000000,3
2043991_2024-08-07_15:45:00.000000,2024-08-07,15:45:00.000000,3
2043841_2024-08-07_18:28:00.000000,2024-08-07,18:28:00.000000,3
2043841_2024-08-07_18:43:00.000000,2024-08-07,18:43:00.000000,3
2043841_2024-08-07_18:43:00.000000,2024-08-07,18:43:00.000000,2
2043841_2024-08-07_18:58:00.000000,2024-08-07,18:58:00.000000,2
2043841_2024-08-07_20:28:00.000000,2024-08-07,20:28:00.000000,3
2043841_2024-08-08_00:43:00.000000,2024-08-08,00:43:00.000000,3
2043841_2024-08-08_03:58:00.000000,2024-08-08,03:58:00.000000,3
2043844_2024-08-08_05:50:00.000000,2024-08-08,05:50:00.000000,3
2043844_2024-08-08_06:20:00.000000,2024-08-08,06:20:00.000000,3
2043844_2024-08-08_06:20:00.000000,2024-08-08,06:20:00.000000,3
2043844_2024-08-08_07:05:00.000000,2024-08-08,07:05:00.000000,3
2043844_2024-08-08_07:05:00.000000,2024-08-08,07:05:00.000000,3
2043844_2024-08-08_07:35:00.000000,2024-08-08,07:35:00.000000,3
2043844_2024-08-08_07:50:00.000000,2024-08-08,07:50:00.000000,3
2043844_2024-08-08_10:05:00.000000,2024-08-08,10:05:00.000000,3
2043847_2024-08-08_19:11:00.000000,2024-08-08,19:11:00.000000,3
2043847_2024-08-08_19:26:00.000000,2024-08-08,19:26:00.000000,3
2043847_2024-08-08_19:26:00.000000,2024-08-08,19:26:00.000000,2
2043847_2024-08-08_19:56:00.000000,2024-08-08,19:56:00.000000,2
2043847_2024-08-08_20:11:00.000000,2024-08-08,20:11:00.000000,2
2043847_2024-08-09_00:11:00.000000,2024-08-09,00:11:00.000000,5
2043850_2024-08-09_07:22:00.000000,2024-08-09,07:22:00.000000,5
2043850_2024-08-09_07:22:00.000000,2024-08-09,07:22:00.000000,3
2043850_2024-08-09_08:22:00.000000,2024-08-09,08:22:00.000000,3
2043850_2024-08-09_09:37:00.000000,2024-08-09,09:37:00.000000,3
2043850_2024-08-09_10:07:00.000000,2024-08-09,10:07:00.000000,3
2043850_2024-08-09_11:52:00.000000,2024-08-09,11:52:00.000000,3
2043850_2024-08-09_12:07:00.000000,2024-08-09,12:07:00.000000,2
2043850_2024-08-09_14:37:00.000000,2024-08-09,14:37:00.000000,3
2043850_2024-08-09_15:07:00.000000,2024-08-09,15:07:00.000000,3
2043850_2024-08-09_15:37:00.000000,2024-08-09,15:37:00.000000,3
2043853_2024-08-09_19:39:00.000000,2024-08-09,19:39:00.000000,3
2043853_2024-08-09_19:54:00.000000,2024-08-09,19:54:00.000000,3
2043853_2024-08-09_20:39:00.000000,2024-08-09,20:39:00.000000,3
2043853_2024-08-09_21:24:00.000000,2024-08-09,21:24:00.000000,2
2043853_2024-08-09_22:54:00.000000,2024-08-09,22:54:00.000000,4
2043853_2024-08-09_23:09:00.000000,2024-08-09,23:09:00.000000,4
2043853_2024-08-09_23:24:00.000000,2024-08-09,23:24:00.000000,4
2043853_2024-08-09_23:39:00.000000,2024-08-09,23:39:00.000000,4
2043853_2024-08-09_23:54:00.000000,2024-08-09,23:54:00.000000,4
2043853_2024-08-09_23:09:00.000000,2024-08-09,23:09:00.000000,3
2043856_2024-08-10_09:08:00.000000,2024-08-10,09:08:00.000000,3
2043856_2024-08-10_16:38:00.000000,2024-08-10,16:38:00.000000,3
2043856_2024-08-10_16:53:00.000000,2024-08-10,16:53:00.000000,3
2043856_2024-08-10_17:08:00.000000,2024-08-10,17:08:00.000000,3
2043856_2024-08-10_17:23:00.000000,2024-08-10,17:23:00.000000,3
2043859_2024-08-10_20:53:00.000000,2024-08-10,20:53:00.000000,3
2043859_2024-08-10_22:38:00.000000,2024-08-10,22:38:00.000000,3
2043859_2024-08-11_02:38:00.000000,2024-08-11,02:38:00.000000,3
2043865_2024-08-12_00:36:00.000000,2024-08-12,00:36:00.000000,3
2043865_2024-08-12_04:21:00.000000,2024-08-12,04:21:00.000000,3
2043868_2024-08-12_07:56:00.000000,2024-08-12,07:56:00.000000,3
2043868_2024-08-12_09:26:00.000000,2024-08-12,09:26:00.000000,3
2043868_2024-08-12_13:56:00.000000,2024-08-12,13:56:00.000000,3
2043871_2024-08-12_18:19:00.000000,2024-08-12,18:19:00.000000,3
2043871_2024-08-12_18:34:00.000000,2024-08-12,18:34:00.000000,5
2043871_2024-08-13_02:34:00.000000,2024-08-13,02:34:00.000000,3
2043871_2024-08-13_02:49:00.000000,2024-08-13,02:49:00.000000,3
2043871_2024-08-13_02:49:00.000000,2024-08-13,02:49:00.000000,3
2043871_2024-08-13_03:49:00.000000,2024-08-13,03:49:00.000000,3
2043874_2024-08-13_06:58:00.000000,2024-08-13,06:58:00.000000,3
2043874_2024-08-13_07:58:00.000000,2024-08-13,07:58:00.000000,3
2043874_2024-08-13_11:58:00.000000,2024-08-13,11:58:00.000000,3
2043874_2024-08-13_14:43:00.000000,2024-08-13,14:43:00.000000,3
2043874_2024-08-13_15:58:00.000000,2024-08-13,15:58:00.000000,3
2043874_2024-08-13_17:13:00.000000,2024-08-13,17:13:00.000000,3
2044342_2024-08-14_06:50:00.000000,2024-08-14,06:50:00.000000,2
2044342_2024-08-14_07:50:00.000000,2024-08-14,07:50:00.000000,3
2044342_2024-08-14_08:05:00.000000,2024-08-14,08:05:00.000000,3
2044342_2024-08-14_13:20:00.000000,2024-08-14,13:20:00.000000,3
2044342_2024-08-14_15:35:00.000000,2024-08-14,15:35:00.000000,3
2044342_2024-08-14_15:35:00.000000,2024-08-14,15:35:00.000000,3
2043883_2024-08-15_03:30:00.000000,2024-08-15,03:30:00.000000,3
2043886_2024-08-15_06:16:00.000000,2024-08-15,06:16:00.000000,3
2043886_2024-08-15_11:46:00.000000,2024-08-15,11:46:00.000000,3
2043889_2024-08-16_04:44:00.000000,2024-08-16,04:44:00.000000,3
2043892_2024-08-16_11:02:00.000000,2024-08-16,11:02:00.000000,3
2043892_2024-08-16_12:47:00.000000,2024-08-16,12:47:00.000000,3
2043892_2024-08-16_13:02:00.000000,2024-08-16,13:02:00.000000,3
2043892_2024-08-16_13:17:00.000000,2024-08-16,13:17:00.000000,3
2043892_2024-08-16_14:17:00.000000,2024-08-16,14:17:00.000000,3
2043895_2024-08-17_00:27:00.000000,2024-08-17,00:27:00.000000,3
2043898_2024-08-17_07:03:00.000000,2024-08-17,07:03:00.000000,3
2043898_2024-08-17_07:18:00.000000,2024-08-17,07:18:00.000000,3
2043898_2024-08-17_10:18:00.000000,2024-08-17,10:18:00.000000,3
2043898_2024-08-17_10:33:00.000000,2024-08-17,10:33:00.000000,3
2043901_2024-08-17_17:40:00.000000,2024-08-17,17:40:00.000000,3
2043901_2024-08-17_18:40:00.000000,2024-08-17,18:40:00.000000,3
2043901_2024-08-17_22:55:00.000000,2024-08-17,22:55:00.000000,3
2043901_2024-08-18_00:25:00.000000,2024-08-18,00:25:00.000000,3
2043901_2024-08-18_04:40:00.000000,2024-08-18,04:40:00.000000,3
2043901_2024-08-18_04:40:00.000000,2024-08-18,04:40:00.000000,3
2043904_2024-08-18_05:35:00.000000,2024-08-18,05:35:00.000000,3
2043904_2024-08-18_05:50:00.000000,2024-08-18,05:50:00.000000,3
2043904_2024-08-18_09:05:00.000000,2024-08-18,09:05:00.000000,3
2043904_2024-08-18_14:35:00.000000,2024-08-18,14:35:00.000000,3
2043907_2024-08-18_21:38:00.000000,2024-08-18,21:38:00.000000,3
2043907_2024-08-18_23:08:00.000000,2024-08-18,23:08:00.000000,3
2043907_2024-08-18_23:23:00.000000,2024-08-18,23:23:00.000000,3
2043907_2024-08-19_00:23:00.000000,2024-08-19,00:23:00.000000,3
2043907_2024-08-19_00:38:00.000000,2024-08-19,00:38:00.000000,3
2043910_2024-08-19_11:51:00.000000,2024-08-19,11:51:00.000000,3
2043916_2024-08-20_05:38:00.000000,2024-08-20,05:38:00.000000,3
2043916_2024-08-20_05:53:00.000000,2024-08-20,05:53:00.000000,3
2043916_2024-08-20_08:23:00.000000,2024-08-20,08:23:00.000000,3
