Index,Date,URL,date,time,key,timestamp_dt,label,label_int
43149,2041015_2024-06-15_06:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12684/2041015/dynamic_spectra/LOFAR_20240615_063400_LBA_OUTER_S0.fits,2024-06-15,06:34:00.000000,2041015_2024-06-15_06:34:00.000000,2024-06-15 06:34:00,III/1,3
43146,2041015_2024-06-15_10:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12684/2041015/dynamic_spectra/LOFAR_20240615_103400_LBA_OUTER_S0.fits,2024-06-15,10:34:00.000000,2041015_2024-06-15_10:34:00.000000,2024-06-15 10:34:00,III/1,3
43116,2041015_2024-06-15_11:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12684/2041015/dynamic_spectra/LOFAR_20240615_110400_LBA_OUTER_S0.fits,2024-06-15,11:04:00.000000,2041015_2024-06-15_11:04:00.000000,2024-06-15 11:04:00,III/1,3
43099,2041015_2024-06-15_16:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12684/2041015/dynamic_spectra/LOFAR_20240615_160400_LBA_OUTER_S0.fits,2024-06-15,16:04:00.000000,2041015_2024-06-15_16:04:00.000000,2024-06-15 16:04:00,III/2,3
43100,2041015_2024-06-15_16:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12684/2041015/dynamic_spectra/LOFAR_20240615_161900_LBA_OUTER_S0.fits,2024-06-15,16:19:00.000000,2041015_2024-06-15_16:19:00.000000,2024-06-15 16:19:00,III/2,3
43533,2041021_2024-06-16_08:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12687/2041021/dynamic_spectra/LOFAR_20240616_084900_LBA_OUTER_S0.fits,2024-06-16,08:49:00.000000,2041021_2024-06-16_08:49:00.000000,2024-06-16 08:49:00,III/1,3
44393,2041000_2024-06-13_03:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12678/2041000/dynamic_spectra/LOFAR_20240613_034700_LBA_OUTER_S0.fits,2024-06-13,03:47:00.000000,2041000_2024-06-13_03:47:00.000000,2024-06-13 03:47:00,III/1,3
43335,2041045_2024-06-20_17:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12695/2041045/dynamic_spectra/LOFAR_20240620_171900_LBA_OUTER_S0.fits,2024-06-20,17:19:00.000000,2041045_2024-06-20_17:19:00.000000,2024-06-20 17:19:00,III/1,3
41302,2040275_2024-05-26_09:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12615/2040275/dynamic_spectra/LOFAR_20240526_091300_LBA_OUTER_S0.fits,2024-05-26,09:13:00.000000,2040275_2024-05-26_09:13:00.000000,2024-05-26 09:13:00,III/1,3
41896,2040272_2024-05-25_22:02:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12613/2040272/dynamic_spectra/LOFAR_20240525_220200_LBA_OUTER_S0.fits,2024-05-25,22:02:00.000000,2040272_2024-05-25_22:02:00.000000,2024-05-25 22:02:00,III/2,3
40673,2040132_2024-05-14_11:41:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12555/2040132/dynamic_spectra/LOFAR_20240514_114100_LBA_OUTER_S0.fits,2024-05-14,11:41:00.000000,2040132_2024-05-14_11:41:00.000000,2024-05-14 11:41:00,III/2,3
40693,2040132_2024-05-14_14:26:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12555/2040132/dynamic_spectra/LOFAR_20240514_142600_LBA_OUTER_S0.fits,2024-05-14,14:26:00.000000,2040132_2024-05-14_14:26:00.000000,2024-05-14 14:26:00,III/1,3
40675,2040132_2024-05-14_16:56:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12555/2040132/dynamic_spectra/LOFAR_20240514_165600_LBA_OUTER_S0.fits,2024-05-14,16:56:00.000000,2040132_2024-05-14_16:56:00.000000,2024-05-14 16:56:00,III/2,3
40741,2040135_2024-05-14_18:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12556/2040135/dynamic_spectra/LOFAR_20240514_180300_LBA_OUTER_S0.fits,2024-05-14,18:03:00.000000,2040135_2024-05-14_18:03:00.000000,2024-05-14 18:03:00,III/2,3
40740,2040135_2024-05-14_19:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12556/2040135/dynamic_spectra/LOFAR_20240514_194800_LBA_OUTER_S0.fits,2024-05-14,19:48:00.000000,2040135_2024-05-14_19:48:00.000000,2024-05-14 19:48:00,III/1,3
40731,2040135_2024-05-14_23:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12556/2040135/dynamic_spectra/LOFAR_20240514_233300_LBA_OUTER_S0.fits,2024-05-14,23:33:00.000000,2040135_2024-05-14_23:33:00.000000,2024-05-14 23:33:00,III/2,3
40779,2040138_2024-05-15_08:10:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12557/2040138/dynamic_spectra/LOFAR_20240515_081000_LBA_OUTER_S0.fits,2024-05-15,08:10:00.000000,2040138_2024-05-15_08:10:00.000000,2024-05-15 08:10:00,III/3,3
40759,2040138_2024-05-15_10:25:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12557/2040138/dynamic_spectra/LOFAR_20240515_102500_LBA_OUTER_S0.fits,2024-05-15,10:25:00.000000,2040138_2024-05-15_10:25:00.000000,2024-05-15 10:25:00,III/1,3
40794,2040138_2024-05-15_10:40:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12557/2040138/dynamic_spectra/LOFAR_20240515_104000_LBA_OUTER_S0.fits,2024-05-15,10:40:00.000000,2040138_2024-05-15_10:40:00.000000,2024-05-15 10:40:00,III/1,3
40756,2040138_2024-05-15_16:25:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12557/2040138/dynamic_spectra/LOFAR_20240515_162500_LBA_OUTER_S0.fits,2024-05-15,16:25:00.000000,2040138_2024-05-15_16:25:00.000000,2024-05-15 16:25:00,III/1,3
40820,2040141_2024-05-15_18:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12559/2040141/dynamic_spectra/LOFAR_20240515_182000_LBA_OUTER_S0.fits,2024-05-15,18:20:00.000000,2040141_2024-05-15_18:20:00.000000,2024-05-15 18:20:00,III/1,3
40812,2040141_2024-05-15_20:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12559/2040141/dynamic_spectra/LOFAR_20240515_203500_LBA_OUTER_S0.fits,2024-05-15,20:35:00.000000,2040141_2024-05-15_20:35:00.000000,2024-05-15 20:35:00,III/2,3
40705,2040132_2024-05-14_08:56:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12555/2040132/dynamic_spectra/LOFAR_20240514_085600_LBA_OUTER_S0.fits,2024-05-14,08:56:00.000000,2040132_2024-05-14_08:56:00.000000,2024-05-14 08:56:00,III/1,3
40839,2040141_2024-05-15_21:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12559/2040141/dynamic_spectra/LOFAR_20240515_212000_LBA_OUTER_S0.fits,2024-05-15,21:20:00.000000,2040141_2024-05-15_21:20:00.000000,2024-05-15 21:20:00,III/1,3
40884,2040147_2024-05-16_18:21:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12560/2040147/dynamic_spectra/LOFAR_20240516_182100_LBA_OUTER_S0.fits,2024-05-16,18:21:00.000000,2040147_2024-05-16_18:21:00.000000,2024-05-16 18:21:00,III/1,3
40880,2040147_2024-05-16_22:36:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12560/2040147/dynamic_spectra/LOFAR_20240516_223600_LBA_OUTER_S0.fits,2024-05-16,22:36:00.000000,2040147_2024-05-16_22:36:00.000000,2024-05-16 22:36:00,III/1,3
40912,2040150_2024-05-17_10:22:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12561/2040150/dynamic_spectra/LOFAR_20240517_102200_LBA_OUTER_S0.fits,2024-05-17,10:22:00.000000,2040150_2024-05-17_10:22:00.000000,2024-05-17 10:22:00,III/1,3
40918,2040150_2024-05-17_12:52:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12561/2040150/dynamic_spectra/LOFAR_20240517_125200_LBA_OUTER_S0.fits,2024-05-17,12:52:00.000000,2040150_2024-05-17_12:52:00.000000,2024-05-17 12:52:00,III/2,3
40961,2040153_2024-05-17_18:07:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12563/2040153/dynamic_spectra/LOFAR_20240517_180700_LBA_OUTER_S0.fits,2024-05-17,18:07:00.000000,2040153_2024-05-17_18:07:00.000000,2024-05-17 18:07:00,III/1,3
40949,2040153_2024-05-17_18:22:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12563/2040153/dynamic_spectra/LOFAR_20240517_182200_LBA_OUTER_S0.fits,2024-05-17,18:22:00.000000,2040153_2024-05-17_18:22:00.000000,2024-05-17 18:22:00,III/1,3
40978,2040153_2024-05-17_19:37:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12563/2040153/dynamic_spectra/LOFAR_20240517_193700_LBA_OUTER_S0.fits,2024-05-17,19:37:00.000000,2040153_2024-05-17_19:37:00.000000,2024-05-17 19:37:00,III/2,3
40970,2040153_2024-05-17_20:07:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12563/2040153/dynamic_spectra/LOFAR_20240517_200700_LBA_OUTER_S0.fits,2024-05-17,20:07:00.000000,2040153_2024-05-17_20:07:00.000000,2024-05-17 20:07:00,III/2,3
40979,2040153_2024-05-18_00:22:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12563/2040153/dynamic_spectra/LOFAR_20240518_002200_LBA_OUTER_S0.fits,2024-05-18,00:22:00.000000,2040153_2024-05-18_00:22:00.000000,2024-05-18 00:22:00,III/1,3
40975,2040153_2024-05-18_00:52:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12563/2040153/dynamic_spectra/LOFAR_20240518_005200_LBA_OUTER_S0.fits,2024-05-18,00:52:00.000000,2040153_2024-05-18_00:52:00.000000,2024-05-18 00:52:00,III/1,3
40953,2040153_2024-05-18_02:07:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12563/2040153/dynamic_spectra/LOFAR_20240518_020700_LBA_OUTER_S0.fits,2024-05-18,02:07:00.000000,2040153_2024-05-18_02:07:00.000000,2024-05-18 02:07:00,III/1,3
40943,2040153_2024-05-18_03:22:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12563/2040153/dynamic_spectra/LOFAR_20240518_032200_LBA_OUTER_S0.fits,2024-05-18,03:22:00.000000,2040153_2024-05-18_03:22:00.000000,2024-05-18 03:22:00,III/1,3
40824,2040141_2024-05-16_04:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12559/2040141/dynamic_spectra/LOFAR_20240516_042000_LBA_OUTER_S0.fits,2024-05-16,04:20:00.000000,2040141_2024-05-16_04:20:00.000000,2024-05-16 04:20:00,III/1,3
40954,2040153_2024-05-18_04:07:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12563/2040153/dynamic_spectra/LOFAR_20240518_040700_LBA_OUTER_S0.fits,2024-05-18,04:07:00.000000,2040153_2024-05-18_04:07:00.000000,2024-05-18 04:07:00,III/2,3
40660,2040132_2024-05-14_06:26:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12555/2040132/dynamic_spectra/LOFAR_20240514_062600_LBA_OUTER_S0.fits,2024-05-14,06:26:00.000000,2040132_2024-05-14_06:26:00.000000,2024-05-14 06:26:00,III/1,3
40620,2040129_2024-05-14_01:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12553/2040129/dynamic_spectra/LOFAR_20240514_014700_LBA_OUTER_S0.fits,2024-05-14,01:47:00.000000,2040129_2024-05-14_01:47:00.000000,2024-05-14 01:47:00,III/2,3
40006,2029386_2024-05-08_20:10:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12412/2029386/dynamic_spectra/LOFAR_20240508_201000_LBA_OUTER_S0.fits,2024-05-08,20:10:00.000000,2029386_2024-05-08_20:10:00.000000,2024-05-08 20:10:00,III/2,3
39510,2029389_2024-05-09_08:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12414/2029389/dynamic_spectra/LOFAR_20240509_080300_LBA_OUTER_S0.fits,2024-05-09,08:03:00.000000,2029389_2024-05-09_08:03:00.000000,2024-05-09 08:03:00,III/3,3
39517,2040025_2024-05-09_11:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12384/2040025/dynamic_spectra/LOFAR_20240509_114500_HBA_DUAL_S0.fits,2024-05-09,11:45:00.000000,2040025_2024-05-09_11:45:00.000000,2024-05-09 11:45:00,III/3,3
39476,2029389_2024-05-09_11:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12414/2029389/dynamic_spectra/LOFAR_20240509_114800_LBA_OUTER_S0.fits,2024-05-09,11:48:00.000000,2029389_2024-05-09_11:48:00.000000,2024-05-09 11:48:00,III/3,3
40537,2040168_2024-05-10_14:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12429/2040168/dynamic_spectra/LOFAR_20240510_140000_LBA_OUTER_S0.fits,2024-05-10,14:00:00.000000,2040168_2024-05-10_14:00:00.000000,2024-05-10 14:00:00,III/2,3
40231,2029401_2024-05-11_06:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12418/2029401/dynamic_spectra/LOFAR_20240511_063000_LBA_OUTER_S0.fits,2024-05-11,06:30:00.000000,2029401_2024-05-11_06:30:00.000000,2024-05-11 06:30:00,III/2,3
40218,2029401_2024-05-11_07:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12418/2029401/dynamic_spectra/LOFAR_20240511_073000_LBA_OUTER_S0.fits,2024-05-11,07:30:00.000000,2029401_2024-05-11_07:30:00.000000,2024-05-11 07:30:00,III/1,3
40235,2029401_2024-05-11_08:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12418/2029401/dynamic_spectra/LOFAR_20240511_084500_LBA_OUTER_S0.fits,2024-05-11,08:45:00.000000,2029401_2024-05-11_08:45:00.000000,2024-05-11 08:45:00,III/2,3
40214,2029401_2024-05-11_12:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12418/2029401/dynamic_spectra/LOFAR_20240511_120000_LBA_OUTER_S0.fits,2024-05-11,12:00:00.000000,2029401_2024-05-11_12:00:00.000000,2024-05-11 12:00:00,III/1,3
40206,2029401_2024-05-11_15:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12418/2029401/dynamic_spectra/LOFAR_20240511_151500_LBA_OUTER_S0.fits,2024-05-11,15:15:00.000000,2029401_2024-05-11_15:15:00.000000,2024-05-11 15:15:00,III/2,3
40190,2029401_2024-05-11_15:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12418/2029401/dynamic_spectra/LOFAR_20240511_153000_LBA_OUTER_S0.fits,2024-05-11,15:30:00.000000,2029401_2024-05-11_15:30:00.000000,2024-05-11 15:30:00,III/2,3
40237,2029404_2024-05-12_04:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12419/2029404/dynamic_spectra/LOFAR_20240512_041400_LBA_OUTER_S0.fits,2024-05-12,04:14:00.000000,2029404_2024-05-12_04:14:00.000000,2024-05-12 04:14:00,III/2,3
40625,2040129_2024-05-14_04:17:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12553/2040129/dynamic_spectra/LOFAR_20240514_041700_LBA_OUTER_S0.fits,2024-05-14,04:17:00.000000,2040129_2024-05-14_04:17:00.000000,2024-05-14 04:17:00,III/2,3
40314,2029407_2024-05-12_05:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12420/2029407/dynamic_spectra/LOFAR_20240512_051400_LBA_OUTER_S0.fits,2024-05-12,05:14:00.000000,2029407_2024-05-12_05:14:00.000000,2024-05-12 05:14:00,III/2,3
40328,2029407_2024-05-12_07:59:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12420/2029407/dynamic_spectra/LOFAR_20240512_075900_LBA_OUTER_S0.fits,2024-05-12,07:59:00.000000,2029407_2024-05-12_07:59:00.000000,2024-05-12 07:59:00,III/2,3
40288,2029407_2024-05-12_08:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12420/2029407/dynamic_spectra/LOFAR_20240512_084400_LBA_OUTER_S0.fits,2024-05-12,08:44:00.000000,2029407_2024-05-12_08:44:00.000000,2024-05-12 08:44:00,III/1,3
40286,2029407_2024-05-12_09:29:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12420/2029407/dynamic_spectra/LOFAR_20240512_092900_LBA_OUTER_S0.fits,2024-05-12,09:29:00.000000,2029407_2024-05-12_09:29:00.000000,2024-05-12 09:29:00,III/1,3
40300,2029407_2024-05-12_10:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12420/2029407/dynamic_spectra/LOFAR_20240512_101400_LBA_OUTER_S0.fits,2024-05-12,10:14:00.000000,2029407_2024-05-12_10:14:00.000000,2024-05-12 10:14:00,III/2,3
40476,2029410_2024-05-12_18:31:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12422/2029410/dynamic_spectra/LOFAR_20240512_183100_LBA_OUTER_S0.fits,2024-05-12,18:31:00.000000,2029410_2024-05-12_18:31:00.000000,2024-05-12 18:31:00,III/1,3
40477,2029410_2024-05-12_20:01:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12422/2029410/dynamic_spectra/LOFAR_20240512_200100_LBA_OUTER_S0.fits,2024-05-12,20:01:00.000000,2029410_2024-05-12_20:01:00.000000,2024-05-12 20:01:00,III/2,3
40467,2029410_2024-05-12_20:16:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12422/2029410/dynamic_spectra/LOFAR_20240512_201600_LBA_OUTER_S0.fits,2024-05-12,20:16:00.000000,2029410_2024-05-12_20:16:00.000000,2024-05-12 20:16:00,III/2,3
40462,2029410_2024-05-12_20:46:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12422/2029410/dynamic_spectra/LOFAR_20240512_204600_LBA_OUTER_S0.fits,2024-05-12,20:46:00.000000,2029410_2024-05-12_20:46:00.000000,2024-05-12 20:46:00,III/1,3
40445,2029410_2024-05-12_23:01:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12422/2029410/dynamic_spectra/LOFAR_20240512_230100_LBA_OUTER_S0.fits,2024-05-12,23:01:00.000000,2029410_2024-05-12_23:01:00.000000,2024-05-12 23:01:00,III/1,3
40446,2029410_2024-05-13_00:46:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12422/2029410/dynamic_spectra/LOFAR_20240513_004600_LBA_OUTER_S0.fits,2024-05-13,00:46:00.000000,2029410_2024-05-13_00:46:00.000000,2024-05-13 00:46:00,III/1,3
40627,2040129_2024-05-13_21:47:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12553/2040129/dynamic_spectra/LOFAR_20240513_214700_LBA_OUTER_S0.fits,2024-05-13,21:47:00.000000,2040129_2024-05-13_21:47:00.000000,2024-05-13 21:47:00,III/2,3
40639,2040129_2024-05-14_01:32:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12553/2040129/dynamic_spectra/LOFAR_20240514_013200_LBA_OUTER_S0.fits,2024-05-14,01:32:00.000000,2040129_2024-05-14_01:32:00.000000,2024-05-14 01:32:00,III/2,3
40318,2029407_2024-05-12_06:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12420/2029407/dynamic_spectra/LOFAR_20240512_064400_LBA_OUTER_S0.fits,2024-05-12,06:44:00.000000,2029407_2024-05-12_06:44:00.000000,2024-05-12 06:44:00,III/2,3
41918,2040272_2024-05-26_02:32:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12613/2040272/dynamic_spectra/LOFAR_20240526_023200_LBA_OUTER_S0.fits,2024-05-26,02:32:00.000000,2040272_2024-05-26_02:32:00.000000,2024-05-26 02:32:00,III/2,3
40958,2040153_2024-05-18_04:22:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12563/2040153/dynamic_spectra/LOFAR_20240518_042200_LBA_OUTER_S0.fits,2024-05-18,04:22:00.000000,2040153_2024-05-18_04:22:00.000000,2024-05-18 04:22:00,III/2,3
40990,2040156_2024-05-18_05:06:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12565/2040156/dynamic_spectra/LOFAR_20240518_050600_LBA_OUTER_S0.fits,2024-05-18,05:06:00.000000,2040156_2024-05-18_05:06:00.000000,2024-05-18 05:06:00,III/2,3
41157,2040165_2024-05-20_01:10:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12569/2040165/dynamic_spectra/LOFAR_20240520_011000_LBA_OUTER_S0.fits,2024-05-20,01:10:00.000000,2040165_2024-05-20_01:10:00.000000,2024-05-20 01:10:00,III/1,3
41283,2040239_2024-05-20_07:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12571/2040239/dynamic_spectra/LOFAR_20240520_074900_LBA_OUTER_S0.fits,2024-05-20,07:49:00.000000,2040239_2024-05-20_07:49:00.000000,2024-05-20 07:49:00,III/3,3
41281,2040239_2024-05-20_14:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12571/2040239/dynamic_spectra/LOFAR_20240520_140400_LBA_OUTER_S0.fits,2024-05-20,14:04:00.000000,2040239_2024-05-20_14:04:00.000000,2024-05-20 14:04:00,III/2,3
41205,2040242_2024-05-21_02:11:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12572/2040242/dynamic_spectra/LOFAR_20240521_021100_LBA_OUTER_S0.fits,2024-05-21,02:11:00.000000,2040242_2024-05-21_02:11:00.000000,2024-05-21 02:11:00,III/1,3
41221,2040242_2024-05-21_02:26:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12572/2040242/dynamic_spectra/LOFAR_20240521_022600_LBA_OUTER_S0.fits,2024-05-21,02:26:00.000000,2040242_2024-05-21_02:26:00.000000,2024-05-21 02:26:00,III/1,3
41583,2040248_2024-05-22_04:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12601/2040248/dynamic_spectra/LOFAR_20240522_042700_LBA_OUTER_S0.fits,2024-05-22,04:27:00.000000,2040248_2024-05-22_04:27:00.000000,2024-05-22 04:27:00,III/1,3
41737,2040254_2024-05-22_18:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12604/2040254/dynamic_spectra/LOFAR_20240522_184300_LBA_OUTER_S0.fits,2024-05-22,18:43:00.000000,2040254_2024-05-22_18:43:00.000000,2024-05-22 18:43:00,III/1,3
41773,2040254_2024-05-22_20:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12604/2040254/dynamic_spectra/LOFAR_20240522_204300_LBA_OUTER_S0.fits,2024-05-22,20:43:00.000000,2040254_2024-05-22_20:43:00.000000,2024-05-22 20:43:00,III/1,3
41755,2040254_2024-05-22_22:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12604/2040254/dynamic_spectra/LOFAR_20240522_221300_LBA_OUTER_S0.fits,2024-05-22,22:13:00.000000,2040254_2024-05-22_22:13:00.000000,2024-05-22 22:13:00,III/2,3
41752,2040254_2024-05-23_00:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12604/2040254/dynamic_spectra/LOFAR_20240523_004300_LBA_OUTER_S0.fits,2024-05-23,00:43:00.000000,2040254_2024-05-23_00:43:00.000000,2024-05-23 00:43:00,III/1,3
41762,2040254_2024-05-23_01:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12604/2040254/dynamic_spectra/LOFAR_20240523_014300_LBA_OUTER_S0.fits,2024-05-23,01:43:00.000000,2040254_2024-05-23_01:43:00.000000,2024-05-23 01:43:00,III/1,3
41698,2040260_2024-05-23_20:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12607/2040260/dynamic_spectra/LOFAR_20240523_203000_LBA_OUTER_S0.fits,2024-05-23,20:30:00.000000,2040260_2024-05-23_20:30:00.000000,2024-05-23 20:30:00,III/1,3
41166,2040165_2024-05-19_21:55:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12569/2040165/dynamic_spectra/LOFAR_20240519_215500_LBA_OUTER_S0.fits,2024-05-19,21:55:00.000000,2040165_2024-05-19_21:55:00.000000,2024-05-19 21:55:00,III/2,3
41729,2040260_2024-05-24_01:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12607/2040260/dynamic_spectra/LOFAR_20240524_010000_LBA_OUTER_S0.fits,2024-05-24,01:00:00.000000,2040260_2024-05-24_01:00:00.000000,2024-05-24 01:00:00,III/1,3
41728,2040260_2024-05-24_02:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12607/2040260/dynamic_spectra/LOFAR_20240524_023000_LBA_OUTER_S0.fits,2024-05-24,02:30:00.000000,2040260_2024-05-24_02:30:00.000000,2024-05-24 02:30:00,III/1,3
41708,2040260_2024-05-24_02:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/12607/2040260/dynamic_spectra/LOFAR_20240524_024500_LBA_OUTER_S0.fits,2024-05-24,02:45:00.000000,2040260_2024-05-24_02:45:00.000000,2024-05-24 02:45:00,III/1,3
