Index,Date,URL,date,time,key,timestamp_dt,label
16972,2022632_2023-08-03_13:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_135700_LBA_OUTER_S0.fits,2023-08-03,13:57:00.000000,2022632_2023-08-03_13:57:00.000000,2023-08-03 13:57:00,
16971,2022632_2023-08-03_14:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_141200_LBA_OUTER_S0.fits,2023-08-03,14:12:00.000000,2022632_2023-08-03_14:12:00.000000,2023-08-03 14:12:00,
16979,2022632_2023-08-03_14:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_142700_LBA_OUTER_S0.fits,2023-08-03,14:27:00.000000,2022632_2023-08-03_14:27:00.000000,2023-08-03 14:27:00,
16937,2022632_2023-08-03_14:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_144200_LBA_OUTER_S0.fits,2023-08-03,14:42:00.000000,2022632_2023-08-03_14:42:00.000000,2023-08-03 14:42:00,
16956,2022632_2023-08-03_14:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_145700_LBA_OUTER_S0.fits,2023-08-03,14:57:00.000000,2022632_2023-08-03_14:57:00.000000,2023-08-03 14:57:00,
16959,2022632_2023-08-03_15:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_151200_LBA_OUTER_S0.fits,2023-08-03,15:12:00.000000,2022632_2023-08-03_15:12:00.000000,2023-08-03 15:12:00,
16966,2022632_2023-08-03_15:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_152700_LBA_OUTER_S0.fits,2023-08-03,15:27:00.000000,2022632_2023-08-03_15:27:00.000000,2023-08-03 15:27:00,
16949,2022632_2023-08-03_15:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_154200_LBA_OUTER_S0.fits,2023-08-03,15:42:00.000000,2022632_2023-08-03_15:42:00.000000,2023-08-03 15:42:00,
16969,2022632_2023-08-03_15:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_155700_LBA_OUTER_S0.fits,2023-08-03,15:57:00.000000,2022632_2023-08-03_15:57:00.000000,2023-08-03 15:57:00,
16943,2022632_2023-08-03_16:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_161200_LBA_OUTER_S0.fits,2023-08-03,16:12:00.000000,2022632_2023-08-03_16:12:00.000000,2023-08-03 16:12:00,
16954,2022632_2023-08-03_16:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_162700_LBA_OUTER_S0.fits,2023-08-03,16:27:00.000000,2022632_2023-08-03_16:27:00.000000,2023-08-03 16:27:00,
16964,2022632_2023-08-03_16:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_164200_LBA_OUTER_S0.fits,2023-08-03,16:42:00.000000,2022632_2023-08-03_16:42:00.000000,2023-08-03 16:42:00,
16936,2022632_2023-08-03_16:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_165700_LBA_OUTER_S0.fits,2023-08-03,16:57:00.000000,2022632_2023-08-03_16:57:00.000000,2023-08-03 16:57:00,
16934,2022632_2023-08-03_17:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_171200_LBA_OUTER_S0.fits,2023-08-03,17:12:00.000000,2022632_2023-08-03_17:12:00.000000,2023-08-03 17:12:00,III/1
16941,2022632_2023-08-03_17:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_172700_LBA_OUTER_S0.fits,2023-08-03,17:27:00.000000,2022632_2023-08-03_17:27:00.000000,2023-08-03 17:27:00,
16978,2022632_2023-08-03_17:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4748/2022632/dynamic_spectra/LOFAR_20230803_174200_LBA_OUTER_S0.fits,2023-08-03,17:42:00.000000,2022632_2023-08-03_17:42:00.000000,2023-08-03 17:42:00,
16984,2022635_2023-08-03_18:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_180500_LBA_OUTER_S0.fits,2023-08-03,18:05:00.000000,2022635_2023-08-03_18:05:00.000000,2023-08-03 18:05:00,
17005,2022635_2023-08-03_18:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_182000_LBA_OUTER_S0.fits,2023-08-03,18:20:00.000000,2022635_2023-08-03_18:20:00.000000,2023-08-03 18:20:00,
17023,2022635_2023-08-03_18:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_183500_LBA_OUTER_S0.fits,2023-08-03,18:35:00.000000,2022635_2023-08-03_18:35:00.000000,2023-08-03 18:35:00,
16985,2022635_2023-08-03_18:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_185000_LBA_OUTER_S0.fits,2023-08-03,18:50:00.000000,2022635_2023-08-03_18:50:00.000000,2023-08-03 18:50:00,
16998,2022635_2023-08-03_19:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_190500_LBA_OUTER_S0.fits,2023-08-03,19:05:00.000000,2022635_2023-08-03_19:05:00.000000,2023-08-03 19:05:00,
16994,2022635_2023-08-03_19:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_192000_LBA_OUTER_S0.fits,2023-08-03,19:20:00.000000,2022635_2023-08-03_19:20:00.000000,2023-08-03 19:20:00,III/1
17011,2022635_2023-08-03_19:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_193500_LBA_OUTER_S0.fits,2023-08-03,19:35:00.000000,2022635_2023-08-03_19:35:00.000000,2023-08-03 19:35:00,
16999,2022635_2023-08-03_19:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_195000_LBA_OUTER_S0.fits,2023-08-03,19:50:00.000000,2022635_2023-08-03_19:50:00.000000,2023-08-03 19:50:00,
17020,2022635_2023-08-03_20:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_200500_LBA_OUTER_S0.fits,2023-08-03,20:05:00.000000,2022635_2023-08-03_20:05:00.000000,2023-08-03 20:05:00,
17014,2022635_2023-08-03_20:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_202000_LBA_OUTER_S0.fits,2023-08-03,20:20:00.000000,2022635_2023-08-03_20:20:00.000000,2023-08-03 20:20:00,
16988,2022635_2023-08-03_20:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_203500_LBA_OUTER_S0.fits,2023-08-03,20:35:00.000000,2022635_2023-08-03_20:35:00.000000,2023-08-03 20:35:00,
17022,2022635_2023-08-03_20:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_205000_LBA_OUTER_S0.fits,2023-08-03,20:50:00.000000,2022635_2023-08-03_20:50:00.000000,2023-08-03 20:50:00,
17012,2022635_2023-08-03_21:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_210500_LBA_OUTER_S0.fits,2023-08-03,21:05:00.000000,2022635_2023-08-03_21:05:00.000000,2023-08-03 21:05:00,
17024,2022635_2023-08-03_21:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_212000_LBA_OUTER_S0.fits,2023-08-03,21:20:00.000000,2022635_2023-08-03_21:20:00.000000,2023-08-03 21:20:00,
16997,2022635_2023-08-03_21:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_213500_LBA_OUTER_S0.fits,2023-08-03,21:35:00.000000,2022635_2023-08-03_21:35:00.000000,2023-08-03 21:35:00,
17013,2022635_2023-08-03_21:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_215000_LBA_OUTER_S0.fits,2023-08-03,21:50:00.000000,2022635_2023-08-03_21:50:00.000000,2023-08-03 21:50:00,
17001,2022635_2023-08-03_22:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_220500_LBA_OUTER_S0.fits,2023-08-03,22:05:00.000000,2022635_2023-08-03_22:05:00.000000,2023-08-03 22:05:00,
16992,2022635_2023-08-03_22:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_222000_LBA_OUTER_S0.fits,2023-08-03,22:20:00.000000,2022635_2023-08-03_22:20:00.000000,2023-08-03 22:20:00,
17007,2022635_2023-08-03_22:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_223500_LBA_OUTER_S0.fits,2023-08-03,22:35:00.000000,2022635_2023-08-03_22:35:00.000000,2023-08-03 22:35:00,III/2
17000,2022635_2023-08-03_22:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_225000_LBA_OUTER_S0.fits,2023-08-03,22:50:00.000000,2022635_2023-08-03_22:50:00.000000,2023-08-03 22:50:00,
16990,2022635_2023-08-03_23:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_230500_LBA_OUTER_S0.fits,2023-08-03,23:05:00.000000,2022635_2023-08-03_23:05:00.000000,2023-08-03 23:05:00,
17003,2022635_2023-08-03_23:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_232000_LBA_OUTER_S0.fits,2023-08-03,23:20:00.000000,2022635_2023-08-03_23:20:00.000000,2023-08-03 23:20:00,
17016,2022635_2023-08-03_23:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_233500_LBA_OUTER_S0.fits,2023-08-03,23:35:00.000000,2022635_2023-08-03_23:35:00.000000,2023-08-03 23:35:00,
16989,2022635_2023-08-03_23:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230803_235000_LBA_OUTER_S0.fits,2023-08-03,23:50:00.000000,2022635_2023-08-03_23:50:00.000000,2023-08-03 23:50:00,III/1
17009,2022635_2023-08-04_00:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_000500_LBA_OUTER_S0.fits,2023-08-04,00:05:00.000000,2022635_2023-08-04_00:05:00.000000,2023-08-04 00:05:00,
17025,2022635_2023-08-04_00:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_002000_LBA_OUTER_S0.fits,2023-08-04,00:20:00.000000,2022635_2023-08-04_00:20:00.000000,2023-08-04 00:20:00,III/2
17002,2022635_2023-08-04_00:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_003500_LBA_OUTER_S0.fits,2023-08-04,00:35:00.000000,2022635_2023-08-04_00:35:00.000000,2023-08-04 00:35:00,
17008,2022635_2023-08-04_00:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_005000_LBA_OUTER_S0.fits,2023-08-04,00:50:00.000000,2022635_2023-08-04_00:50:00.000000,2023-08-04 00:50:00,
17018,2022635_2023-08-04_01:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_010500_LBA_OUTER_S0.fits,2023-08-04,01:05:00.000000,2022635_2023-08-04_01:05:00.000000,2023-08-04 01:05:00,
17015,2022635_2023-08-04_01:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_012000_LBA_OUTER_S0.fits,2023-08-04,01:20:00.000000,2022635_2023-08-04_01:20:00.000000,2023-08-04 01:20:00,
16991,2022635_2023-08-04_01:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_013500_LBA_OUTER_S0.fits,2023-08-04,01:35:00.000000,2022635_2023-08-04_01:35:00.000000,2023-08-04 01:35:00,
17017,2022635_2023-08-04_01:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_015000_LBA_OUTER_S0.fits,2023-08-04,01:50:00.000000,2022635_2023-08-04_01:50:00.000000,2023-08-04 01:50:00,
16982,2022635_2023-08-04_02:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_020500_LBA_OUTER_S0.fits,2023-08-04,02:05:00.000000,2022635_2023-08-04_02:05:00.000000,2023-08-04 02:05:00,
17004,2022635_2023-08-04_02:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_022000_LBA_OUTER_S0.fits,2023-08-04,02:20:00.000000,2022635_2023-08-04_02:20:00.000000,2023-08-04 02:20:00,
17019,2022635_2023-08-04_02:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_023500_LBA_OUTER_S0.fits,2023-08-04,02:35:00.000000,2022635_2023-08-04_02:35:00.000000,2023-08-04 02:35:00,
16983,2022635_2023-08-04_02:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_025000_LBA_OUTER_S0.fits,2023-08-04,02:50:00.000000,2022635_2023-08-04_02:50:00.000000,2023-08-04 02:50:00,
16995,2022635_2023-08-04_03:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_030500_LBA_OUTER_S0.fits,2023-08-04,03:05:00.000000,2022635_2023-08-04_03:05:00.000000,2023-08-04 03:05:00,III/2
16993,2022635_2023-08-04_03:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_032000_LBA_OUTER_S0.fits,2023-08-04,03:20:00.000000,2022635_2023-08-04_03:20:00.000000,2023-08-04 03:20:00,
17010,2022635_2023-08-04_03:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_033500_LBA_OUTER_S0.fits,2023-08-04,03:35:00.000000,2022635_2023-08-04_03:35:00.000000,2023-08-04 03:35:00,
16996,2022635_2023-08-04_03:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_035000_LBA_OUTER_S0.fits,2023-08-04,03:50:00.000000,2022635_2023-08-04_03:50:00.000000,2023-08-04 03:50:00,III/2
16986,2022635_2023-08-04_04:05:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_040500_LBA_OUTER_S0.fits,2023-08-04,04:05:00.000000,2022635_2023-08-04_04:05:00.000000,2023-08-04 04:05:00,
17006,2022635_2023-08-04_04:20:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_042000_LBA_OUTER_S0.fits,2023-08-04,04:20:00.000000,2022635_2023-08-04_04:20:00.000000,2023-08-04 04:20:00,
17021,2022635_2023-08-04_04:35:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_043500_LBA_OUTER_S0.fits,2023-08-04,04:35:00.000000,2022635_2023-08-04_04:35:00.000000,2023-08-04 04:35:00,
16987,2022635_2023-08-04_04:50:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4750/2022635/dynamic_spectra/LOFAR_20230804_045000_LBA_OUTER_S0.fits,2023-08-04,04:50:00.000000,2022635_2023-08-04_04:50:00.000000,2023-08-04 04:50:00,
17053,2022638_2023-08-04_05:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_051400_LBA_OUTER_S0.fits,2023-08-04,05:14:00.000000,2022638_2023-08-04_05:14:00.000000,2023-08-04 05:14:00,
17029,2022638_2023-08-04_05:29:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_052900_LBA_OUTER_S0.fits,2023-08-04,05:29:00.000000,2022638_2023-08-04_05:29:00.000000,2023-08-04 05:29:00,
17045,2022638_2023-08-04_05:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_054400_LBA_OUTER_S0.fits,2023-08-04,05:44:00.000000,2022638_2023-08-04_05:44:00.000000,2023-08-04 05:44:00,III/2
17046,2022638_2023-08-04_05:59:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_055900_LBA_OUTER_S0.fits,2023-08-04,05:59:00.000000,2022638_2023-08-04_05:59:00.000000,2023-08-04 05:59:00,
17039,2022638_2023-08-04_06:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_061400_LBA_OUTER_S0.fits,2023-08-04,06:14:00.000000,2022638_2023-08-04_06:14:00.000000,2023-08-04 06:14:00,
17069,2022638_2023-08-04_06:29:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_062900_LBA_OUTER_S0.fits,2023-08-04,06:29:00.000000,2022638_2023-08-04_06:29:00.000000,2023-08-04 06:29:00,
17063,2022638_2023-08-04_06:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_064400_LBA_OUTER_S0.fits,2023-08-04,06:44:00.000000,2022638_2023-08-04_06:44:00.000000,2023-08-04 06:44:00,
17062,2022638_2023-08-04_06:59:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_065900_LBA_OUTER_S0.fits,2023-08-04,06:59:00.000000,2022638_2023-08-04_06:59:00.000000,2023-08-04 06:59:00,
17026,2022638_2023-08-04_07:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_071400_LBA_OUTER_S0.fits,2023-08-04,07:14:00.000000,2022638_2023-08-04_07:14:00.000000,2023-08-04 07:14:00,
17057,2022638_2023-08-04_07:29:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_072900_LBA_OUTER_S0.fits,2023-08-04,07:29:00.000000,2022638_2023-08-04_07:29:00.000000,2023-08-04 07:29:00,
17072,2022638_2023-08-04_07:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_074400_LBA_OUTER_S0.fits,2023-08-04,07:44:00.000000,2022638_2023-08-04_07:44:00.000000,2023-08-04 07:44:00,
17074,2022638_2023-08-04_07:59:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_075900_LBA_OUTER_S0.fits,2023-08-04,07:59:00.000000,2022638_2023-08-04_07:59:00.000000,2023-08-04 07:59:00,
17067,2022638_2023-08-04_08:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_081400_LBA_OUTER_S0.fits,2023-08-04,08:14:00.000000,2022638_2023-08-04_08:14:00.000000,2023-08-04 08:14:00,
17040,2022638_2023-08-04_08:29:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_082900_LBA_OUTER_S0.fits,2023-08-04,08:29:00.000000,2022638_2023-08-04_08:29:00.000000,2023-08-04 08:29:00,
17038,2022638_2023-08-04_08:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_084400_LBA_OUTER_S0.fits,2023-08-04,08:44:00.000000,2022638_2023-08-04_08:44:00.000000,2023-08-04 08:44:00,
17037,2022638_2023-08-04_08:59:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_085900_LBA_OUTER_S0.fits,2023-08-04,08:59:00.000000,2022638_2023-08-04_08:59:00.000000,2023-08-04 08:59:00,
17054,2022638_2023-08-04_09:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_091400_LBA_OUTER_S0.fits,2023-08-04,09:14:00.000000,2022638_2023-08-04_09:14:00.000000,2023-08-04 09:14:00,
17027,2022638_2023-08-04_09:29:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_092900_LBA_OUTER_S0.fits,2023-08-04,09:29:00.000000,2022638_2023-08-04_09:29:00.000000,2023-08-04 09:29:00,
17050,2022638_2023-08-04_09:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_094400_LBA_OUTER_S0.fits,2023-08-04,09:44:00.000000,2022638_2023-08-04_09:44:00.000000,2023-08-04 09:44:00,
17051,2022638_2023-08-04_09:59:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_095900_LBA_OUTER_S0.fits,2023-08-04,09:59:00.000000,2022638_2023-08-04_09:59:00.000000,2023-08-04 09:59:00,
17049,2022638_2023-08-04_10:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_101400_LBA_OUTER_S0.fits,2023-08-04,10:14:00.000000,2022638_2023-08-04_10:14:00.000000,2023-08-04 10:14:00,
17073,2022638_2023-08-04_10:29:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_102900_LBA_OUTER_S0.fits,2023-08-04,10:29:00.000000,2022638_2023-08-04_10:29:00.000000,2023-08-04 10:29:00,
17059,2022638_2023-08-04_10:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_104400_LBA_OUTER_S0.fits,2023-08-04,10:44:00.000000,2022638_2023-08-04_10:44:00.000000,2023-08-04 10:44:00,
17058,2022638_2023-08-04_10:59:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_105900_LBA_OUTER_S0.fits,2023-08-04,10:59:00.000000,2022638_2023-08-04_10:59:00.000000,2023-08-04 10:59:00,
17035,2022638_2023-08-04_11:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_111400_LBA_OUTER_S0.fits,2023-08-04,11:14:00.000000,2022638_2023-08-04_11:14:00.000000,2023-08-04 11:14:00,
17061,2022638_2023-08-04_11:29:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_112900_LBA_OUTER_S0.fits,2023-08-04,11:29:00.000000,2022638_2023-08-04_11:29:00.000000,2023-08-04 11:29:00,
17068,2022638_2023-08-04_11:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_114400_LBA_OUTER_S0.fits,2023-08-04,11:44:00.000000,2022638_2023-08-04_11:44:00.000000,2023-08-04 11:44:00,
17070,2022638_2023-08-04_11:59:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_115900_LBA_OUTER_S0.fits,2023-08-04,11:59:00.000000,2022638_2023-08-04_11:59:00.000000,2023-08-04 11:59:00,
17076,2022638_2023-08-04_12:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_121400_LBA_OUTER_S0.fits,2023-08-04,12:14:00.000000,2022638_2023-08-04_12:14:00.000000,2023-08-04 12:14:00,
